stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
CODROIPO,IC,Sat,14.8,0.0,2,5,2,2,1,45.9657,12.976543
CROPANI,IC,Sat,10.772727272727273,8.0,4,44,41,36,11,38.921968,16.813562
FERRARA,IC,Sat,3.926829268292683,1.0,5,41,10,5,5,44.843047,11.603594
FINALE LIGURE MARINA,IC,Sat,7.445454545454545,6.0,11,110,72,58,23,44.169116,8.34033
FOGGIA,IC,Sat,2.6953642384105962,1.0,19,151,48,33,17,41.466,15.555816
FOLLONICA,IC,Sat,4.7032967032967035,2.0,9,91,34,24,11,42.926687,10.755775
FORMIA-GAETA,IC,Sat,6.607913669064748,3.0,30,278,137,96,47,41.258773,13.605996
FOSSATO DI VICO GUBBIO,IC,Sat,-0.2708333333333333,-2.0,4,48,5,4,3,43.283798,12.757258
GENOVA BRIGNOLE,IC,Sat,3.054474708171206,1.0,25,257,83,58,28,44.407213,8.947553
GENOVA P.PRINCIPE,IC,Sat,2.592991913746631,0.0,36,371,102,86,38,44.417784,8.9207
GIOIA TAURO,IC,Sat,9.566929133858268,-1.0,14,127,37,34,23,38.423436,15.897516
GIUNCANO,IC,Sat,-1.5,-2.0,1,2,0,0,0,42.647802,12.637694
GRASSANO,IC,Sat,4.475,2.0,4,40,15,9,4,40.593317,16.241049
IMPERIA,IC,Sat,6.2,5.0,11,110,72,49,15,43.88051,8.019182
LATISANA LIGNANO B.,IC,Sat,-0.16666666666666666,0.0,3,36,3,1,0,45.777733,13.001101
LENTINI,IC,Sat,17.857142857142858,8.0,8,49,32,30,16,37.300916,14.99758
LIVORNO CENTRALE,IC,Sat,3.5850340136054424,1.0,17,147,44,28,15,43.55406,10.336593
LOANO,IC,Sat,8.347826086956522,6.0,2,23,19,15,5,44.122429,8.254523
LODI,IC,Sat,1.0921985815602837,0.0,15,141,23,15,8,45.308966,9.497585
MASSA CENTRO,IC,Sat,4.91866028708134,2.0,19,209,78,50,27,44.023741,10.136041
MOLFETTA,IC,Sat,5.958333333333333,3.0,16,144,61,40,19,41.196008,16.596793
MONTEROSSO,IC,Sat,4.010752688172043,1.0,17,186,56,40,22,44.145967,9.649009
OULX CESANA CLAVIERE SESTRIERE,IC,Sat,2.125,-1.0,2,24,2,2,1,45.038789,6.831432
PARMA,IC,Sat,6.26875,3.0,20,160,68,45,19,44.810203,10.32837
PORDENONE,IC,Sat,15.0,1.0,2,5,2,2,1,45.956281,12.654126
POTENZA CENTRALE,IC,Sat,4.075,1.0,4,40,15,8,4,40.629469,15.806808
PRAJA AJETA TORTORA,IC,Sat,5.0625,2.0,5,48,20,16,9,39.900832,15.780628
ROMA TERMINI,IC,Sat,4.591836734693878,0.0,23,245,62,48,31,41.900636,12.502026
ROSSANO,IC,Sat,11.545454545454545,9.0,4,44,41,35,18,39.603005,16.640859
SACILE,IC,Sat,13.8,2.0,2,5,2,2,1,45.948413,12.498498
SARZANA,IC,Sat,5.590909090909091,2.0,5,44,19,9,7,44.108865,9.960657
SAVONA,IC,Sat,5.554545454545455,4.0,11,110,57,46,16,44.306892,8.470259
SCALEA S.DOMENICA TALAO,IC,Sat,14.82,4.0,11,100,53,42,28,39.8083,15.80139
TAORMINA,IC,Sat,18.94,4.0,8,50,26,24,21,37.845429,15.282584
TERMINI IMERESE,IC,Sat,2.511627906976744,-1.0,9,43,11,9,7,37.980132,13.703631
TERMOLI,IC,Sat,4.203389830508475,2.0,12,118,50,33,17,42.000623,14.992805
TRANI,IC,Sat,5.676056338028169,3.0,16,142,63,43,20,41.272693,16.417646
VARAZZE,IC,Sat,8.826086956521738,7.0,2,23,19,15,6,44.356842,8.566682
VITTUONE ARLUNO,IC,Sat,12.5,-4.0,1,2,1,1,1,45.491054,8.947299
