stop_name,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
RACALMUTO,Sun,-1.1923076923076923,-2.0,2,26,0,0,0,37.406065,13.72752
REGGIO CALABRIA CENTRALE,Sun,-0.059322033898305086,-2.0,42,472,49,35,21,38.103884,15.635844
REGGIO MEDIOPADANA,Sun,1.619047619047619,1.0,3,21,2,2,0,,
RHO FIERA MILANO,Sun,2.686414708886619,2.0,274,2937,793,362,105,,
RIPAFRATTA,Sun,2.1246537396121883,2.0,30,361,60,28,7,43.821711,10.415733
ROBBIO,Sun,3.3278688524590163,2.0,10,122,34,6,4,45.293542,8.597051
ROCCALUMERA MANDANICI,Sun,0.2694610778443114,-1.0,15,167,13,8,3,37.972946,15.391411
ROCCAPALUMBA-ALIA,Sun,0.2786885245901639,-1.0,17,183,26,12,5,37.793751,13.673628
ROCCHETTA S.ANT.LAC.,Sun,0.6190476190476191,1.0,5,63,9,6,0,41.1518,15.53295
ROCCHETTA TANARO CERRO,Sun,0.5,1.0,7,90,4,1,1,44.875574,8.351402
ROMA BALDUINA,Sun,1.7809139784946237,1.0,67,744,106,45,8,,
ROMA MONTE MARIO,Sun,1.3951612903225807,1.0,67,744,82,35,7,41.939088,12.421732
ROMA TRASTEVERE,Sun,2.3406698564593302,2.0,207,2090,460,182,40,41.872279,12.466162
ROMA TUSCOLANA,Sun,0.14771904417089066,-1.0,149,1381,79,35,11,41.879384,12.523505
ROSARNO,Sun,3.028397565922921,1.0,47,493,105,73,40,38.488593,15.970149
ROSSIGLIONE,Sun,1.5526315789473684,1.0,14,152,34,12,3,44.566955,8.668051
ROSTA,Sun,3.0,0.0,3,3,1,1,0,45.078397,7.463963
ROVASENDA,Sun,0.21052631578947367,0.0,14,152,4,2,1,45.537291,8.317376
ROVATO,Sun,1.79319606087735,0.0,102,1117,172,100,46,45.55193,10.000924
ROVERBELLA,Sun,1.5870967741935484,1.0,15,155,24,13,4,45.252645,10.796795
ROVIGO,Sun,1.597080291970803,-1.0,59,685,123,92,52,45.076993,11.780892
RUFINA,Sun,1.2331838565022422,1.0,19,223,32,13,4,43.822236,11.485072
S. DONA` DI PIAVE,Sun,2.2332535885167464,1.0,70,836,161,76,22,45.63983,12.559791
S. GIOVANNI IN CROCE,Sun,4.309859154929577,3.0,18,213,88,56,18,45.075783,10.377527
S. GIULIANO MILANESE,Sun,-0.04107142857142857,-1.0,81,560,45,23,5,45.391226,9.286418
S. GIULIANO PIACENTINO,Sun,1.5757575757575757,1.0,3,33,2,0,0,45.070627,9.985919
S. STINO DI LIVENZA,Sun,1.9182058047493404,1.0,62,758,109,58,19,45.721088,12.682769
S.ELENA - ESTE,Sun,0.7880794701986755,1.0,14,151,13,4,1,45.199209,11.712883
S.GIULIANO PIEMONTE,Sun,0.9523809523809523,1.0,6,42,4,1,1,44.890543,8.760933
S.ILARIO,Sun,3.7045454545454546,2.0,35,396,126,77,37,44.765795,10.450469
S.LORENZO MAGGIORE,Sun,3.3846153846153846,0.0,4,39,9,6,2,41.219748,14.648419
S.LUCIDO MARINA,Sun,1.564102564102564,1.0,3,39,3,2,1,39.313203,16.045546
S.MARIA CAPUA VETERE,Sun,2.5073529411764706,1.0,11,136,42,25,6,41.07353,14.254081
S.MARIA LA BRUNA,Sun,2.2641083521444694,1.0,41,443,93,46,21,40.755435,14.407647
SAIRANO ZINASCO,Sun,5.241573033707865,4.0,16,178,125,48,7,45.133795,9.030153
SAN GIORGIO,Sun,1.9325842696629214,1.0,7,89,8,6,4,38.173967,14.94414
SAN GIUSEPPE DI CAIRO,Sun,-0.40852130325814534,-1.0,31,399,32,19,6,44.370096,8.28864
SANTHIA`,Sun,1.5230312035661218,1.0,52,673,110,52,19,45.363726,8.180093
SARTIRANA,Sun,1.0846153846153845,1.0,10,130,16,9,0,45.111728,8.67012
SASSA TORNIMPARTE,Sun,0.6153846153846154,1.0,6,78,5,3,1,42.360549,13.295333
SASSO MARCONI,Sun,1.9357541899441342,1.0,30,358,62,26,5,44.394939,11.254333
SAVIGNANO SUL RUBICONE,Sun,3.7905405405405403,2.0,26,296,91,53,21,44.095191,12.40421
SCAFATI,Sun,2.473333333333333,1.0,38,450,102,58,21,40.746028,14.523253
SCALETTA ZANCLEA,Sun,1.7974683544303798,1.0,18,158,20,13,3,38.04635,15.465376
SCANZANO J. MONTALBANO J.,Sun,-3.0,-3.0,1,1,0,0,0,40.25362,16.705192
SCARLINO,Sun,3.2247191011235956,2.0,7,89,30,21,6,42.942002,10.836798
SCHIO,Sun,-3.017391304347826,-3.0,9,115,1,1,1,45.710848,11.355508
SCURCOLA MARSICANA,Sun,-0.6666666666666666,-2.0,2,24,1,0,0,42.053136,13.344374
SECUGNAGO,Sun,1.7765042979942693,1.0,34,349,60,27,10,45.223253,9.58684
SERRA S.QUIRICO,Sun,1.6666666666666667,1.0,7,84,21,9,1,43.444879,13.027408
SERRAVALLE SCRIVIA,Sun,17.0,17.0,1,1,1,1,1,44.72393,8.858548
SESTO CALENDE,Sun,2.3251231527093594,1.0,79,406,96,53,17,45.726241,8.628135
SGURGOLA,Sun,1.4827586206896552,1.0,16,203,23,10,2,41.687018,13.146199
SICIGNANO DEGLI ALBURNI,Sun,4.178571428571429,2.0,5,56,23,13,6,40.605454,15.290904
SIGNA,Sun,9.4,7.0,8,10,9,8,3,43.775441,11.095961
SILLA,Sun,2.294943820224719,1.0,30,356,85,38,3,44.177652,10.980635
SISTIANA,Sun,1.9707112970711298,1.0,20,239,34,17,8,45.774903,13.645832
SOLAGNA,Sun,2.3333333333333335,2.0,6,72,11,4,2,45.815434,11.72134
SOLARUSSA,Sun,3.215686274509804,2.0,5,51,10,7,4,39.952525,8.679813
SOLOPACA,Sun,2.9692307692307693,1.0,6,65,21,11,3,41.210521,14.571413
SOMMA LOMBARDO,Sun,3.229591836734694,2.0,40,196,59,37,12,45.686423,8.712991
SOVERATO,Sun,1.4067796610169492,2.0,14,177,37,14,5,38.684339,16.549416
SPARANISE,Sun,2.3245033112582782,1.0,12,151,35,21,7,41.185707,14.092954
SPOLETO,Sun,3.018633540372671,1.0,32,322,98,61,27,42.748121,12.736142
STABIO,Sun,0.13122171945701358,-1.0,20,221,10,10,7,,
STANGHELLA,Sun,2.16,2.0,14,150,28,11,1,45.13209,11.749094
STRAMBINO,Sun,2.141025641025641,1.0,13,156,36,21,6,45.382508,7.887955
STRIGNO,Sun,3.0833333333333335,2.0,6,72,17,8,1,46.051003,11.514327
TARCENTO,Sun,1.3421052631578947,1.0,3,38,3,2,0,46.209134,13.196211
TERLANO-ANDRIANO,Sun,1.9866310160427807,2.0,30,374,41,12,2,46.528517,11.248394
TERME EUGANEE-ABANO-MONTEGR.,Sun,2.468227424749164,0.0,53,598,104,72,39,45.32744,11.79604
TEZZE DI GRIGNO,Sun,3.2777777777777777,2.0,6,72,20,9,2,45.990485,11.669726
TIVOLI,Sun,1.25,0.0,21,264,45,27,13,41.961849,12.805047
TOLENTINO,Sun,3.1538461538461537,2.0,10,117,45,20,3,43.214556,13.290501
TOR VERGATA,Sun,2.842857142857143,2.0,11,140,24,15,2,41.823224,12.666162
TORANO LATTARICO,Sun,2.43801652892562,1.0,10,121,21,12,10,39.49455,16.210509
TORINO PORTA SUSA,Sun,1.2486111111111111,-1.0,178,2160,306,174,85,45.075906,7.667673
TRAPPETO,Sun,3.1704545454545454,2.0,7,88,29,15,5,38.065089,13.036873
TRAVEDONA BIANDRONNO,Sun,2.6201923076923075,1.0,25,208,29,15,5,45.809601,8.696322
TREVI,Sun,1.8403361344537814,0.0,11,119,26,17,4,42.8762,12.733709
TREVIGLIO,Sun,0.5817932922655715,-1.0,128,1461,219,133,49,45.515063,9.587919
TREVIGNANO SIGNORESSA,Sun,3.2035398230088497,3.0,30,226,72,18,2,45.74789,12.103123
TRIESTE AIRPORT,Sun,1.1282442748091603,0.0,55,655,58,41,16,,
TRINITA` BENE VAGIENNA,Sun,1.065934065934066,1.0,7,91,8,4,0,44.504656,7.752647
TROPEA,Sun,2.142857142857143,1.0,11,98,25,12,5,38.672302,15.894568
VAGLIA,Sun,1.6285714285714286,1.0,19,245,46,27,11,43.924442,11.284576
VALLE AURELIA,Sun,3.9440104166666665,4.0,69,768,395,88,10,41.899356,12.447667
VALLE LOMELLINA,Sun,1.6692307692307693,1.0,10,130,20,10,0,45.150588,8.685874
VALLO DELLA LUC. CASTELNUOVO,Sun,4.169921875,2.0,43,512,192,135,52,40.233316,15.266511
VARAZZE,Sun,2.478405315614618,1.0,56,602,111,70,27,44.356842,8.566682
VENAFRO,Sun,-3.7467532467532467,-3.0,12,154,14,7,4,41.482975,14.048722
VERBANIA-PALLANZA,Sun,1.8188585607940446,0.0,76,403,83,49,21,45.943821,8.47224
VERCURAGO S.GIROLAMO,Sun,1.9930555555555556,1.0,12,144,29,10,1,45.812122,9.422349
VERNIO MONTEPIANO CANTAGALLO,Sun,3.267175572519084,2.0,18,131,37,20,8,44.043991,11.152342
VERRES,Sun,2.0023809523809524,1.0,33,420,78,45,17,45.659822,7.690012
VIA LUNGA,Sun,-0.14942528735632185,0.0,10,87,1,1,0,,
VICENZA,Sun,0.9174236168455822,-1.0,114,1211,183,125,57,45.541102,11.540762
VICOFORTE SAN MICHELE,Sun,1.0,1.0,7,91,5,3,0,44.37404,7.894687
VIGNATE,Sun,12.0,12.0,1,1,1,1,1,45.493946,9.374083
VIGNOLA,Sun,-0.8095238095238095,-1.0,5,42,1,0,0,,
VILLA SAN GIOVANNI,Sun,1.5340909090909092,-1.0,65,616,91,67,43,38.216638,15.634336
VILLABASSA - BRAIES,Sun,-0.6428571428571429,0.0,7,70,1,1,1,46.736492,12.167041
VILLAMAGGIORE,Sun,2.8825857519788918,3.0,67,758,255,81,14,45.32045,9.190674
VILLANOVA D`ARDA,Sun,-0.29545454545454547,-1.0,4,44,2,1,0,45.028291,9.993291
VILLASANTA,Sun,0.8363636363636363,0.0,22,220,18,11,2,45.603434,9.304923
VILLASOR,Sun,1.9128440366972477,1.0,25,218,32,19,8,39.381451,8.935907
VILLAVERLA MONTECCHIO,Sun,3.2794759825327513,3.0,18,229,89,7,2,45.656998,11.524271
VISANO,Sun,4.155555555555556,3.0,15,180,81,54,15,45.31531,10.363098
VITERBO PORTA ROMANA,Sun,0.27319587628865977,0.0,18,194,7,4,2,42.411974,12.110482
VITTUONE ARLUNO,Sun,2.3438320209973753,2.0,64,762,162,78,23,45.491054,8.947299
ZAGAROLO,Sun,0.4692737430167598,0.0,28,358,28,12,1,41.821927,12.82692
ZAMBRA,Sun,-0.013986013986013986,-1.0,13,143,6,1,0,43.825856,11.206206
ZAMBRONE,Sun,4.133333333333334,2.0,7,75,19,11,5,38.712738,15.976204
ACQUAFREDDA,Sun,9.0,5.0,2,2,2,1,1,40.035527,15.671846
ACQUAVIVA,Sun,2.0709677419354837,1.0,13,155,24,11,6,37.570258,13.674927
AIRASCA,Sun,1.1352657004830917,0.0,16,207,32,13,1,44.928093,7.483536
ALA,Sun,4.020356234096692,3.0,33,393,168,114,32,45.760087,10.996775
ALBANO DI LUCANIA,Sun,4.384615384615385,1.0,2,26,6,5,1,40.574707,16.021247
ALBUZZANO,Sun,2.387434554973822,2.0,17,191,37,14,3,45.172504,9.261624
ALESSANDRIA,Sun,-0.2694541231126597,-1.0,77,861,134,72,27,44.909091,8.606498
ALFONSINE,Sun,0.4567307692307692,1.0,18,208,4,1,1,44.512364,12.039155
ALPIGNANO,Sun,8.6,2.0,5,5,2,2,2,45.091077,7.523745
ALTAVILLA TAVERNELLE,Sun,3.5945945945945947,2.0,16,185,63,40,16,45.511805,11.454702
ANAGNI-FIUGGI,Sun,0.8078078078078078,0.0,26,333,28,14,3,41.71037,13.09597
ANCONA,Sun,0.8434982738780207,-1.0,82,869,219,163,87,43.607734,13.497665
ANZOLA,Sun,4.356973995271868,2.0,37,423,156,105,45,,
AOSTA,Sun,2.5105263157894737,2.0,16,190,60,26,7,45.73407,7.322424
ARDENNO MASINO,Sun,4.343347639484978,3.0,20,233,101,53,17,46.16198,9.651374
ARENZANO,Sun,1.3899253731343284,0.0,50,536,73,50,18,44.403089,8.678322
ASCIANO,Sun,3.35,3.0,14,160,54,17,7,43.235245,11.579237
ASSISI,Sun,3.016194331983806,2.0,25,247,75,41,13,43.058921,12.585304
AULLA LUNIGIANA,Sun,0.7405541561712846,0.0,37,397,60,28,9,44.210555,9.970015
AVIGLIANA,Sun,1.9892008639308856,1.0,38,463,58,36,19,45.085276,7.401096
BAGNI DI LUCCA,Sun,2.029940119760479,1.0,13,167,43,21,4,44.003447,10.551631
BALVANO R.,Sun,2.0,2.0,1,10,0,0,0,40.649993,15.495304
BARBERINO VAL D`ELSA,Sun,7.6,6.0,5,5,5,3,1,,
BARCELLONA,Sun,1.5666666666666667,0.0,26,270,43,29,15,38.14918,15.212499
BARI TORRE A MARE,Sun,1.5613496932515338,1.0,27,326,65,20,3,41.082637,16.995772
BARI VILLAGGIO DEL LAVORATORE,Sun,3.991304347826087,2.0,9,115,52,45,5,,
BARLETTA,Sun,4.100244498777506,1.0,75,818,267,214,116,41.315227,16.278867
BASILIANO,Sun,1.4292682926829268,1.0,17,205,18,6,3,46.012737,13.109233
BASSANO DEL GRAPPA,Sun,-2.0,-3.0,30,355,19,13,10,45.766697,11.741525
BEFFI,Sun,1.0,1.0,4,52,2,0,0,42.197341,13.660759
BELVEDERE MARITTIMO,Sun,4.554347826086956,3.0,16,184,84,52,14,39.616549,15.853039
BENEVENTO,Sun,3.1784037558685445,2.0,19,213,72,62,27,41.141901,14.769998
BESANA,Sun,2.036363636363636,2.0,22,220,60,21,4,45.702824,9.28288
BIAGIONI LAGACCI,Sun,2.236842105263158,2.0,9,114,17,2,0,44.086359,10.948257
BIANCO,Sun,0.98,0.0,4,50,6,4,2,38.089072,16.153348
BIELLA S.PAOLO,Sun,-1.1607142857142858,-2.0,14,168,6,5,4,45.557334,8.067541
BISTAGNO,Sun,1.5952380952380953,1.0,10,126,20,9,4,44.659256,8.372057
BISUSCHIO VIGGIU,Sun,2.5467980295566504,2.0,65,406,56,27,10,45.870658,8.887544
BOGLIASCO,Sun,13.0,13.0,1,1,1,1,1,44.379207,9.066042
BOLGHERI,Sun,2.1560283687943262,1.0,12,141,32,20,5,43.244664,10.550548
BOLOGNA BORGO PANIGALE,Sun,2.9506726457399104,2.0,40,446,91,36,7,44.515024,11.284728
BOLOGNA CORTICELLA,Sun,3.6878980891719744,2.0,13,157,45,27,11,44.551985,11.35401
BOLOGNA SAN VITALE,Sun,2.9910112359550562,2.0,52,445,97,48,11,,
BOLZANO NOVARESE,Sun,1.4230769230769231,1.0,2,26,3,0,0,45.759357,8.440754
BORGHETTO,Sun,11.0,11.0,1,1,1,1,1,45.696721,10.927083
BORGO A MOZZANO,Sun,3.820359281437126,2.0,13,167,62,34,5,43.977207,10.541285
BORGO LAVEZZARO,Sun,1.8205128205128205,1.0,9,117,25,10,0,45.318783,8.703242
BORGO VAL DI TARO,Sun,1.5679442508710801,1.0,30,287,57,36,9,44.486522,9.781489
BORGONE,Sun,0.7,-1.0,19,240,20,15,12,45.123191,7.236037
BORGOSESIA,Sun,-0.5,-1.0,2,2,0,0,0,45.716798,8.28239
BORORE,Sun,2.064935064935065,1.0,7,77,15,9,4,40.218992,8.809535
BRENNERO,Sun,0.42507645259938837,-1.0,27,327,49,36,15,47.004117,11.505711
BRESSANONE,Sun,2.756390977443609,1.0,59,665,175,120,58,46.710088,11.649677
BRINDISI,Sun,1.11716621253406,-1.0,69,734,144,92,46,40.634339,17.938978
BRUZOLO,Sun,0.9665271966527197,0.0,19,239,20,15,12,45.131032,7.201497
BUDOIA POLCENIGO,Sun,-1.7272727272727273,-2.0,12,132,0,0,0,46.031464,12.537637
BUSSI,Sun,-0.631578947368421,-1.0,3,38,1,1,1,42.194154,13.849075
BUTTAPIETRA,Sun,4.625,3.0,4,48,21,9,4,45.338787,10.988059
BUTTRIO,Sun,1.6276150627615062,1.0,20,239,20,12,3,46.012664,13.329039
CAGLIARI ELMAS,Sun,0.904950495049505,1.0,51,505,23,14,6,39.264193,9.045497
CALATABIANO,Sun,2.646153846153846,2.0,5,65,16,5,1,37.814684,15.226568
CALDONAZZO,Sun,2.4444444444444446,2.0,6,72,20,7,2,45.997575,11.264815
CAMAIORE LIDO CAPEZZANO,Sun,3.4444444444444446,1.0,7,9,3,2,1,43.912176,10.24765
CAMMARATA S.GIOVANNI GEMINI,Sun,-0.05263157894736842,0.0,12,152,20,8,5,37.653759,13.673791
CAMPO DI CARNE,Sun,1.7635658914728682,1.0,20,258,45,17,5,41.552116,12.635125
CAMPOLEONE,Sun,1.170520231213873,0.0,55,692,100,54,24,41.642396,12.648341
CANCELLO ARNONE,Sun,0.36363636363636365,0.0,1,11,1,0,0,41.063369,14.02901
CANETRA,Sun,6.453125,5.0,5,64,54,29,5,42.391578,13.029159
CANTU`- CERMENATE,Sun,5.444444444444445,5.0,8,9,5,4,1,45.716236,9.099284
CAPACCIO ROCCADASPIDE,Sun,3.002680965147453,1.0,30,373,124,85,37,40.454518,15.013551
CAPODACQUA PIEVE FANONICA,Sun,-0.4,-2.0,1,5,1,0,0,43.026769,12.7541
CARATE-CALO`,Sun,2.5090909090909093,2.0,22,220,53,18,4,45.676451,9.252304
CARAVAGGIO,Sun,2.7347480106100797,1.0,33,377,100,54,11,45.491158,9.637723
CARINI,Sun,-1.1382488479262673,-1.0,34,434,2,2,0,38.147696,13.186624
CARONNO PERTUSELLA,Sun,1.089655172413793,1.0,15,145,9,2,0,,
CARUGO - GIUSSANO,Sun,0.0,0.0,29,307,0,0,0,,
CASALETTO VAPRIO,Sun,3.249336870026525,2.0,33,377,137,70,13,45.408641,9.631746
CASALMAGGIORE,Sun,3.7699530516431925,2.0,18,213,72,47,17,44.993139,10.425023
CASALNUOVO,Sun,2.422145328719723,2.0,23,289,69,29,10,40.915559,14.35296
CASANOVA KAISERAU,Sun,1.0110803324099722,1.0,29,361,27,11,3,,
CASARSA,Sun,2.0,0.0,43,494,66,34,21,45.953002,12.8406
CASORIA,Sun,2.063025210084034,1.0,19,238,55,39,10,40.907762,14.29874
CASSOLA,Sun,0.0,0.0,7,7,0,0,0,45.732291,11.795866
CASTEL D`ARIO,Sun,0.33986928104575165,0.0,12,153,11,6,3,45.183399,10.97531
CASTEL MADAMA,Sun,1.9380530973451326,1.0,9,113,16,9,4,41.988389,12.864938
CASTEL S.PIETRO TERME,Sun,3.3509615384615383,2.0,56,624,227,131,40,44.407376,11.597681
CASTELFRANCO VENETO,Sun,-0.08360477741585233,-1.0,79,921,51,28,9,45.666439,11.934315
CASTELLAMMARE DEL GOLFO,Sun,3.81,3.0,8,100,35,18,5,38.024309,12.912209
CASTELLAMMARE DI STABIA,Sun,0.2,0.0,3,5,0,0,0,40.701398,14.483737
CASTELLO DI GODEGO,Sun,-0.2545454545454545,-2.0,38,440,22,21,12,45.688082,11.87759
CASTELNUOVO BERARDENGA,Sun,3.16875,3.0,14,160,48,16,7,43.306882,11.484912
CASTELRAIMONDO CAMERINO,Sun,2.675213675213675,2.0,10,117,35,15,3,43.210511,13.057274
CASTIGLION FIORENTINO,Sun,3.3407407407407406,2.0,35,405,134,82,24,43.34075,11.914362
CASTIGLIONCELLO,Sun,6.6875,6.0,9,16,11,9,4,43.404619,10.414354
CASTIONE DEI MARCHESI,Sun,0.22727272727272727,1.0,2,22,1,0,0,44.915157,10.044449
CATANZARO,Sun,1.7064676616915422,1.0,18,201,35,17,4,38.896222,16.599081
CAVALLERMAGGIORE,Sun,1.9826498422712935,1.0,49,634,106,49,26,44.708147,7.692108
CECINA,Sun,2.5719557195571956,1.0,48,542,148,81,28,43.31028,10.514225
CELLE BULGHERIA ROCCAGLORIOSA,Sun,2.346590909090909,1.0,14,176,42,24,5,40.10287,15.39473
CENTALLO,Sun,1.9090909090909092,1.0,30,385,81,46,14,44.496223,7.591035
CEPRANO-FALVATERRA,Sun,0.1237785016286645,-1.0,24,307,17,7,3,41.523962,13.523481
CEREA,Sun,2.542483660130719,2.0,12,153,29,10,4,45.196556,11.213921
CERIALE,Sun,12.5,2.0,2,2,1,1,1,44.098922,8.234216
CERIGNOLA,Sun,3.3256880733944953,2.0,18,218,56,32,10,41.315664,15.897298
CERVIA-MILANO MARITTIMA,Sun,2.4388489208633093,1.0,48,417,83,52,25,44.258444,12.347096
CETRARO,Sun,3.202970297029703,1.0,17,202,53,37,17,39.512553,15.939263
CEVA,Sun,0.8919753086419753,0.0,25,324,44,22,8,44.389861,8.031958
CHIARAVALLE,Sun,-1.5,-2.0,6,64,5,2,1,43.595503,13.327655
CHIARI,Sun,9.125,8.0,8,8,7,6,1,45.54011,9.926474
CHIAVARI,Sun,3.372269705603039,2.0,97,1053,319,199,74,44.315156,9.322464
CHIETI-MAD.D.P.,Sun,5.189655172413793,4.0,9,116,71,26,5,,
CISANO CAPRINO BERGAMASCO,Sun,1.7322404371584699,1.0,31,366,62,25,6,45.739606,9.474261
CISMON DEL GRAPPA,Sun,1.5,1.0,6,72,9,3,2,45.919664,11.729272
CISTERNA DI LATINA,Sun,1.8225806451612903,0.0,35,434,70,47,22,41.586511,12.827538
CIVITAVECCHIA,Sun,2.309734513274336,1.0,51,565,136,102,48,42.088287,11.79815
CLASSE,Sun,3.953020134228188,2.0,17,149,49,33,13,44.382033,12.234995
CODOLA,Sun,9.333333333333334,12.0,2,3,2,2,2,40.767687,14.665622
CODROIPO,Sun,2.5720081135902637,1.0,43,493,75,36,20,45.9657,12.976543
COLLECCHIO,Sun,2.362264150943396,1.0,46,265,66,36,12,44.755339,10.21228
COLORNO,Sun,3.5258215962441315,1.0,18,213,61,40,16,44.927943,10.382935
COMPIOBBI,Sun,2.6666666666666665,2.0,26,321,74,34,13,43.782527,11.358695
CONTIGLIANO,Sun,3.6031746031746033,3.0,10,126,51,13,5,42.412072,12.779144
CORBETTA S. STEFANO,Sun,11.333333333333334,7.0,6,6,5,5,2,45.480829,8.917457
CORBEZZI,Sun,1.0964912280701755,1.0,9,114,3,1,1,43.993948,10.919676
CORMONS,Sun,1.2894736842105263,-1.0,34,418,52,31,17,45.957519,13.461563
CORNIGLIA,Sun,3.314625850340136,2.0,90,588,182,99,28,44.119938,9.711051
COSTA MASNAGA,Sun,2.268181818181818,2.0,22,220,40,17,4,45.76343,9.285231
CREVALCORE,Sun,3.3983286908077996,2.0,30,359,143,85,30,44.719156,11.152625
CUSANO,Sun,0.0,0.0,1,1,0,0,0,45.945427,12.757485
DEIVA MARINA,Sun,2.568862275449102,2.0,46,501,142,88,20,44.217306,9.519022
DESIO,Sun,2.9640427599611274,2.0,87,1029,270,136,44,45.620112,9.218495
DITTAINO,Sun,-2.3962264150943398,-2.0,8,53,7,3,1,37.564605,14.462429
DOMODOSSOLA,Sun,0.3646112600536193,-2.0,50,373,64,47,21,46.115429,8.296684
DUBINO,Sun,1.2651933701657458,0.0,31,362,36,23,14,46.172802,9.432188
DUOMO VIA VERNIERI,Sun,20.0,20.0,1,1,1,1,1,,
EQUI TERME,Sun,2.9210526315789473,2.0,12,152,39,18,1,44.170282,10.153624
FABRO-FICULLE,Sun,3.8137254901960786,2.0,18,204,67,41,16,42.874851,12.04123
FAGNANO CAMPANA,Sun,1.6923076923076923,1.0,4,52,7,1,0,42.250575,13.562743
FERNO LONATE POZZOLO,Sun,0.6785714285714286,0.0,38,364,9,5,2,,
FIRENZE S.M.N.,Sun,0.9126063418406806,-1.0,228,2586,445,292,150,43.776893,11.247373
FIUMELATTE,Sun,3.442906574394464,1.0,25,289,86,63,29,45.999017,9.292857
FONTANAROSA,Sun,1.0425531914893618,0.0,4,47,10,5,2,,
FORENZA,Sun,1.8651162790697675,1.0,17,215,30,18,6,40.866839,15.725331
FORLI`,Sun,2.3598183881952326,0.0,81,881,230,170,92,44.22413,12.054871
FRANCAVILLA FONTANA,Sun,0.21052631578947367,-3.0,6,38,10,6,4,40.523145,17.584714
FRASSO T. DUGENTA,Sun,0.8307692307692308,-1.0,6,65,14,10,5,41.137244,14.459459
FUNO CENTERGROSS,Sun,3.935672514619883,2.0,14,171,51,31,17,44.593646,11.370672
GAZZADA SCHIANNO MORAZZONE,Sun,1.9894736842105263,2.0,85,570,89,43,10,45.77862,8.824815
GAZZO DI BIGARELLO,Sun,-1.026143790849673,-1.0,12,153,6,5,3,45.176648,10.894005
GEMELLI,Sun,2.4583333333333335,2.0,67,744,129,47,8,41.927813,12.427797
GENOVA BOLZANETO,Sun,0.07806691449814127,0.0,21,269,13,7,1,44.459208,8.900193
GENOVA CORNIGLIANO,Sun,8.0,6.0,2,2,2,2,0,44.414752,8.865035
GENOVA PONTEDECIMO,Sun,0.02962962962962963,-1.0,21,270,11,6,1,44.494189,8.905642
GENOVA QUARTO DEI MILLE,Sun,3.035164835164835,1.0,43,455,136,87,39,44.388607,8.99597
GENOVA RIVAROLO,Sun,0.8333333333333334,1.0,21,228,10,5,0,44.435955,8.89106
GIAMPILIERI,Sun,-0.20945945945945946,-1.0,12,148,13,9,5,38.080121,15.493863
GIARRE RIPOSTO,Sun,0.8348082595870207,0.0,37,339,59,39,20,37.730346,15.193386
GIULIANOVA,Sun,2.607843137254902,2.0,39,408,111,76,19,42.751673,13.965743
GRAGNOLA,Sun,1.6644736842105263,1.0,12,152,27,11,1,44.191069,10.109245
GRAMMICHELE,Sun,0.775,-1.0,4,40,5,4,1,37.209336,14.641256
GRANAIOLO,Sun,4.030674846625767,4.0,13,163,82,37,2,43.652244,10.945223
GRICIGNANO,Sun,1.803030303030303,1.0,6,66,12,10,2,40.998742,14.241657
GROPELLO CAIROLI,Sun,4.736111111111111,3.0,12,144,68,11,5,45.173101,8.991626
GROTTE,Sun,-1.0,-2.0,2,26,0,0,0,37.409848,13.702717
INCISA,Sun,1.8291316526610644,1.0,30,357,63,28,8,43.656541,11.452728
INCORONATA,Sun,2.5806451612903225,2.0,17,217,46,22,8,41.408174,15.650728
ISERNIA,Sun,1.5,-1.0,3,38,10,8,3,41.596946,14.235421
ISOLA DEL CANTONE,Sun,7.0,7.0,1,1,1,1,0,44.646589,8.957578
ISOLETTA-S.GIOVANNI I.,Sun,1.700325732899023,1.0,24,307,25,12,3,41.527873,13.547095
ISTRANA,Sun,-0.14606741573033707,0.0,14,178,6,2,1,45.676539,12.102781
LA SPEZIA MIGLIARINA,Sun,1.7236614853195165,1.0,54,579,108,52,11,44.123391,9.84028
LA STORTA,Sun,1.7597315436241612,1.0,67,745,112,47,6,42.001748,12.381254
LAMA DI RENO,Sun,2.463687150837989,2.0,30,358,74,27,6,44.363501,11.216168
LATINA,Sun,2.742014742014742,0.0,76,814,177,131,76,41.538372,12.945888
LAVAGNA,Sun,5.0,5.0,2,2,2,0,0,44.305677,9.346371
LAVEZZOLA,Sun,0.25961538461538464,0.0,18,208,15,2,1,44.559591,11.880154
LE PIAGGE,Sun,8.0,8.0,1,1,1,1,0,43.789684,11.171665
LECCO,Sun,2.367864693446089,1.0,112,946,170,111,57,45.856471,9.393638
LEGNANO,Sun,2.8041704442429736,2.0,105,1103,334,160,27,45.593653,8.910638
LEONFORTE-PIRATO,Sun,0.5686274509803921,-1.0,6,51,8,4,1,37.606305,14.376063
LESEGNO,Sun,-0.17582417582417584,-1.0,7,91,5,4,0,44.385891,7.94266
LETOJANNI,Sun,-0.12849162011173185,-1.0,15,179,12,5,5,37.877581,15.303128
LOMELLO,Sun,3.0662983425414363,2.0,16,181,51,23,4,45.117276,8.799121
LUCCA,Sun,1.7002551020408163,1.0,101,784,172,67,20,43.837186,10.506069
MACOMER,Sun,0.7230769230769231,-1.0,11,130,25,15,5,40.267899,8.772279
