stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
CISTERNA DI LATINA,REG,Sun,1.8225806451612903,0.0,35,434,70,47,22,41.586511,12.827538
CISTERNINO,REG,Sun,11.0,11.0,1,1,1,1,1,40.816652,17.456899
CIVITA CASTELLANA,REG,Sun,0.8038585209003215,0.0,46,311,17,5,4,42.346593,12.453821
COCCAGLIO,REG,Sun,1.4107142857142858,0.0,37,392,41,18,7,45.560971,9.977648
CODOGNO,REG,Sun,2.8275862068965516,1.0,72,783,195,110,39,45.154897,9.701376
CODROIPO,REG,Sun,1.9446808510638298,1.0,39,470,62,28,15,45.9657,12.976543
COLLARMELE,REG,Sun,0.9166666666666666,1.0,1,12,1,0,0,,
COLLE MATTIA,REG,Sun,1.410071942446043,1.0,11,139,15,9,2,41.832756,12.728329
COLLECCHIO,REG,Sun,2.362264150943396,1.0,46,265,66,36,12,44.755339,10.21228
COLLEGNO,REG,Sun,1.4164859002169197,0.0,38,461,56,32,18,45.078854,7.574131
COLORNO,REG,Sun,3.5258215962441315,1.0,18,213,61,40,16,44.927943,10.382935
COMPIOBBI,REG,Sun,2.6666666666666665,2.0,26,321,74,34,13,43.782527,11.358695
CONEGLIANO,REG,Sun,0.40288713910761154,-1.0,62,762,76,38,15,45.884706,12.298909
CONTIGLIANO,REG,Sun,3.6031746031746033,3.0,10,126,51,13,5,42.412072,12.779144
CORBETTA S. STEFANO,REG,Sun,11.333333333333334,7.0,6,6,5,5,2,45.480829,8.917457
CORMONS,REG,Sun,1.2894736842105263,-1.0,34,418,52,31,17,45.957519,13.461563
COSSATO,REG,Sun,-0.11842105263157894,-1.0,14,152,7,1,1,45.564216,8.175964
CREMA,REG,Sun,3.3973684210526316,2.0,34,380,116,49,19,45.366864,9.694209
CRESPINO DEL LAMONE,REG,Sun,3.445161290322581,2.0,12,155,60,28,9,,
CUCCIAGO,REG,Sun,4.285714285714286,3.0,12,14,7,4,2,45.740813,9.082205
CUSANO,REG,Sun,0.0,0.0,1,1,0,0,0,45.945427,12.757485
DECIMOMANNU,REG,Sun,0.1444805194805195,-1.0,63,616,41,25,15,39.304593,8.965808
DELEBIO,REG,Sun,4.538461538461538,3.0,20,234,103,68,25,46.13865,9.461168
DITTAINO,REG,Sun,-2.3962264150943398,-2.0,8,53,7,3,1,37.564605,14.462429
DOMODOSSOLA,REG,Sun,-0.8267716535433071,-2.0,37,254,26,20,10,46.115429,8.296684
DONNAZ,REG,Sun,2.723076923076923,2.0,10,130,32,13,4,45.602713,7.769563
DORIO,REG,Sun,4.665551839464883,3.0,26,299,133,79,34,46.102756,9.319063
DOSSOBUONO,REG,Sun,2.270967741935484,1.0,15,155,31,13,1,45.392382,10.914831
EQUI TERME,REG,Sun,2.9210526315789473,2.0,12,152,39,18,1,44.170282,10.153624
FASANO,REG,Sun,1.87,1.0,25,300,71,29,7,40.851753,17.3859
FELIZZANO,REG,Sun,0.8351648351648352,1.0,7,91,3,1,1,44.893367,8.437155
FERRARA,REG,Sun,0.7473684210526316,-1.0,46,570,69,49,31,44.843047,11.603594
FILIANO,REG,Sun,2.31,1.0,8,100,16,8,2,40.837161,15.752285
FISCIANO,REG,Sun,2.276923076923077,1.0,12,130,26,10,4,40.759095,14.77486
FIVIZZANO - GASSANO,REG,Sun,3.603960396039604,3.0,8,101,39,25,1,44.202672,10.091691
FOLLONICA,REG,Sun,1.9142011834319526,1.0,29,338,68,46,15,42.926687,10.755775
FONDI - SPERLONGA,REG,Sun,1.9193548387096775,1.0,35,434,83,43,19,41.337663,13.424893
FORENZA,REG,Sun,1.8651162790697675,1.0,17,215,30,18,6,40.866839,15.725331
FORLIMPOPOLI,REG,Sun,2.943231441048035,1.0,20,229,67,40,10,44.194165,12.128125
FORLI`,REG,Sun,1.2621722846441947,-1.0,47,534,110,77,29,44.22413,12.054871
FORTE DEI MARMI SERRAVEZZA Q.,REG,Sun,2.823420074349442,2.0,45,538,160,89,27,43.97777,10.19936
FOSSANO,REG,Sun,1.2446351931330473,1.0,54,699,133,71,26,44.550231,7.717971
FOSSATO DI VICO GUBBIO,REG,Sun,1.891304347826087,1.0,13,138,24,15,6,43.283798,12.757258
FRANCIA,REG,Sun,-0.5456475583864119,-1.0,37,471,2,1,1,38.155233,13.321938
FURCI,REG,Sun,2.641891891891892,1.0,12,148,35,12,4,37.961714,15.380022
GAVIGNANO,REG,Sun,2.9260450160771705,2.0,46,311,51,17,4,,
GENOVA PONTEDECIMO,REG,Sun,0.02962962962962963,-1.0,21,270,11,6,1,44.494189,8.905642
GENOVA PRA,REG,Sun,7.75,3.0,4,4,2,2,2,44.426874,8.785356
GENOVA QUARTO DEI MILLE,REG,Sun,3.035164835164835,1.0,43,455,136,87,39,44.388607,8.99597
GENOVA STURLA,REG,Sun,9.5,2.0,2,2,1,1,1,44.397977,8.981466
GENOVA VOLTRI,REG,Sun,0.7174603174603175,0.0,57,630,97,54,22,44.428467,8.758163
GHIVIZZANO - COREGLIA,REG,Sun,3.5421686746987953,2.0,13,166,55,31,4,44.027583,10.510183
GIARRE RIPOSTO,REG,Sun,1.1373390557939915,0.0,19,233,28,17,6,37.730346,15.193386
GINOSA,REG,Sun,3.1346153846153846,2.0,4,52,10,5,3,40.429201,16.890968
GIUNCANO,REG,Sun,3.0,3.0,1,1,0,0,0,42.647802,12.637694
GLORIE,REG,Sun,1.0303030303030303,1.0,3,33,1,0,0,44.483341,12.075736
GORIANO SICOLI,REG,Sun,0.5,0.0,1,12,0,0,0,42.082698,13.78286
GRAMMICHELE,REG,Sun,0.775,-1.0,4,40,5,4,1,37.209336,14.641256
GRECCIO,REG,Sun,2.9126984126984126,2.0,10,126,33,13,5,42.462872,12.777009
GRICIGNANO,REG,Sun,1.6,1.0,5,65,11,9,1,40.998742,14.241657
GRIGNO,REG,Sun,2.2777777777777777,2.0,6,72,12,6,2,46.015059,11.624984
GRISIGNANO DI ZOCCO,REG,Sun,2.1589958158995817,1.0,21,239,48,24,8,45.48638,11.710762
GROANE,REG,Sun,0.8403755868544601,0.0,18,213,15,9,3,,
GROSSETO,REG,Sun,0.30656934306569344,-1.0,24,274,40,22,13,42.76728,11.1065
GROTTE,REG,Sun,-1.0,-2.0,2,26,0,0,0,37.409848,13.702717
GUASTALLA,REG,Sun,2.4166666666666665,2.0,2,12,2,1,0,,
IMOLA,REG,Sun,2.77449947312961,1.0,95,949,262,160,66,44.359418,11.718723
ISERNIA,REG,Sun,1.5,-1.0,3,38,10,8,3,41.596946,14.235421
ISOLA DELLE FEMMINE,REG,Sun,-1.1550925925925926,-1.0,34,432,2,2,1,38.194784,13.250188
JESI,REG,Sun,1.2641509433962264,0.0,14,159,21,13,5,43.520164,13.251316
LA SPEZIA CENTRALE,REG,Sun,1.1272727272727272,0.0,88,715,153,85,27,44.11141,9.813906
LAMEZIA TERME SAMBIASE,REG,Sun,2.7661691542288556,2.0,18,201,29,10,4,38.959927,16.284962
LANUVIO,REG,Sun,0.8203883495145631,0.0,16,206,25,9,4,41.672211,12.690885
LATERINA,REG,Sun,2.470059880239521,2.0,28,334,62,33,12,43.496458,11.660573
LAVEZZOLA,REG,Sun,0.25961538461538464,0.0,18,208,15,2,1,44.559591,11.880154
LECCO,REG,Sun,2.367864693446089,1.0,112,946,170,111,57,45.856471,9.393638
LEGNANO,REG,Sun,2.8041704442429736,2.0,105,1103,334,160,27,45.593653,8.910638
LEVICO,REG,Sun,3.2222222222222223,3.0,6,72,22,7,2,46.005729,11.30493
LIERNA,REG,Sun,2.3277591973244145,0.0,26,299,71,48,22,45.960973,9.303071
LIMONE,REG,Sun,-3.448717948717949,-4.0,6,78,0,0,0,44.203799,7.577912
LIVORNO CENTRALE,REG,Sun,0.28104575163398693,0.0,58,612,89,55,19,43.55406,10.336593
LODI,REG,Sun,1.5971810089020773,0.0,139,1348,284,137,61,45.308966,9.497585
LOLLI,REG,Sun,1.0425531914893618,1.0,37,470,5,3,1,,
LUCCA,REG,Sun,1.7002551020408163,1.0,101,784,172,67,20,43.837186,10.506069
LUINO,REG,Sun,2.5929203539823007,2.0,13,113,27,7,1,45.996643,8.737464
LUNGAVILLA,REG,Sun,0.9052631578947369,0.0,16,190,17,8,3,45.049837,9.068968
MACCARESE,REG,Sun,1.1892744479495267,1.0,26,317,35,17,4,41.879372,12.23695
MADDALONI INFERIORE,REG,Sun,15.571428571428571,13.0,6,7,7,7,4,41.035954,14.380504
MAGENTA,REG,Sun,2.2710997442455243,2.0,95,1173,222,107,37,45.468204,8.880633
MAGIONE,REG,Sun,2.9305555555555554,1.0,12,144,41,27,9,43.137356,12.202238
MAGLIANA,REG,Sun,2.5504055619930477,2.0,99,863,195,80,24,41.834235,12.431017
MAGLIANO CRAVA MOROZZO,REG,Sun,-0.01098901098901099,-1.0,7,91,7,5,1,44.445259,7.777852
MALEO,REG,Sun,4.191489361702128,4.0,5,47,26,13,1,45.170118,9.755201
MANERBIO,REG,Sun,1.9730941704035874,1.0,19,223,57,26,8,45.357212,10.132348
MANIAGO,REG,Sun,-2.0606060606060606,-2.0,6,66,0,0,0,46.170057,12.714527
MANOPPELLO,REG,Sun,1.4094488188976377,1.0,10,127,17,8,1,42.305848,14.061057
MARCELLINA-PALOMBARA,REG,Sun,1.81651376146789,1.0,17,218,39,21,8,41.999609,12.79134
MARECHIARO,REG,Sun,0.07755102040816327,0.0,19,245,10,4,2,41.470762,12.6123
MARRADI,REG,Sun,3.9483870967741934,3.0,12,155,66,31,8,44.07973,11.619174
MARSALA,REG,Sun,1.3628318584070795,0.0,9,113,18,14,8,37.793514,12.443174
MELE,REG,Sun,3.0328947368421053,2.0,14,152,51,23,4,44.472797,8.733953
MELZO,REG,Sun,1.760672703751617,0.0,69,773,133,74,29,45.502191,9.420653
MERCATO SAN SEVERINO,REG,Sun,1.7727272727272727,1.0,7,66,13,4,2,40.783095,14.759749
MI.P.GENOVA,REG,Sun,0.1443850267379679,-2.0,17,187,25,20,12,45.453379,9.169303
MILANO FORLANINI,REG,Sun,2.7736572890025575,2.0,134,1564,356,200,59,,
MILANO LAMBRATE,REG,Sun,2.1540413193185937,1.0,246,2759,482,285,135,45.484933,9.237333
MIRA MIRANO,REG,Sun,-1.0,-1.0,1,1,0,0,0,45.462943,12.118789
MOLFETTA,REG,Sun,2.9144981412639406,2.0,21,269,88,49,22,41.196008,16.596793
MONASTERACE STILO,REG,Sun,2.4603174603174605,2.0,10,126,38,15,4,38.437591,16.574444
MONFALCONE,REG,Sun,1.2163865546218486,0.0,77,952,102,60,32,45.807683,13.542929
MONTAGNANA,REG,Sun,2.716867469879518,2.0,13,166,47,24,7,45.228238,11.459873
MONTECARLO SAN SALVATORE,REG,Sun,2.496732026143791,2.0,32,153,44,18,6,43.850798,10.68537
MONTECHIARO DENICE,REG,Sun,2.0793650793650795,1.0,10,126,22,9,4,44.600827,8.352185
MONTEMARCIANO,REG,Sun,5.1891891891891895,3.0,3,37,14,11,6,43.651397,13.346478
MONTENERO PETACCIATO,REG,Sun,1.8205128205128205,1.0,3,39,6,4,2,42.033286,14.851015
MONTEPESCALI,REG,Sun,2.0174825174825175,1.0,25,286,47,32,15,42.869518,11.068743
MONTEPULCIANO,REG,Sun,2.8,2.0,14,160,23,14,8,43.135353,11.856865
MONTEROTONDO,REG,Sun,0.06111111111111111,-1.0,87,720,25,14,7,42.06409,12.595753
MONTIRONE,REG,Sun,2.0055555555555555,0.0,15,180,31,19,9,45.451352,10.239482
MORI,REG,Sun,9.0,9.0,1,1,1,1,0,45.861216,11.002648
MORROVALLE MONTE S.GIUSTO,REG,Sun,2.457516339869281,1.0,13,153,38,21,6,43.279189,13.58285
MORTARA,REG,Sun,2.2915451895043732,1.0,36,343,63,39,13,45.252171,8.731639
MURATELLA,REG,Sun,2.8574739281575896,2.0,99,863,196,68,24,41.826182,12.412696
MUSIANO-PIAN DI MACINA,REG,Sun,2.5194805194805197,2.0,31,231,30,18,7,44.402423,11.344912
NAPOLI S.GIOV.BARRA,REG,Sun,-1.1111111111111112,-2.0,3,36,2,2,0,40.831269,14.307811
NARNI AMELIA,REG,Sun,3.5,1.0,2,2,1,1,0,42.53128,12.519592
NICHELINO,REG,Sun,2.6601941747572817,2.0,16,206,38,13,2,44.99132,7.642068
NIZZA DI SICILIA,REG,Sun,1.837837837837838,1.0,12,148,15,10,3,37.996937,15.412334
NOCERA SUPERIORE,REG,Sun,0.9193548387096774,0.0,5,62,3,1,1,40.742597,14.672398
NOGARA,REG,Sun,2.9012048192771083,2.0,33,415,135,91,29,45.179937,11.070572
NONE,REG,Sun,1.4154589371980677,1.0,16,207,24,10,2,44.938011,7.540068
NOVATE MILANESE,REG,Sun,2.8482758620689657,2.0,15,145,48,18,1,,
NUOVO SALARIO,REG,Sun,1.5020804438280166,2.0,87,721,56,26,12,41.956195,12.510317
OGGIONO,REG,Sun,1.2,1.0,22,220,17,7,3,45.788993,9.33748
ORTONA,REG,Sun,2.173076923076923,2.0,4,52,11,5,0,42.354196,14.407698
ORVIETO,REG,Sun,4.201970443349754,2.0,18,203,71,42,22,42.723379,12.127412
OSTERIA NUOVA,REG,Sun,3.8910614525139664,3.0,29,358,144,87,32,44.586613,11.236525
OSTIA PARMENSE,REG,Sun,1.302439024390244,1.0,21,205,39,23,4,44.520136,9.844981
OULX CESANA CLAVIERE SESTRIERE,REG,Sun,1.6738197424892705,1.0,20,233,30,17,8,45.038789,6.831432
OVADA,REG,Sun,1.2171052631578947,1.0,14,152,20,9,1,44.630377,8.632301
PADIGLIONE,REG,Sun,0.17054263565891473,-1.0,20,258,26,7,3,41.513518,12.629476
PADOVA,REG,Sun,0.06821378340365682,-1.0,130,1422,172,95,42,45.417846,11.880794
PAGANICA,REG,Sun,0.5846153846153846,0.0,5,65,3,0,0,42.334751,13.464317
PALESTRO,REG,Sun,2.0,1.0,9,63,6,1,1,45.307274,8.534511
PANTANELLA,REG,Sun,1.8516483516483517,3.0,14,182,56,17,1,,
PAOLA,REG,Sun,0.8920863309352518,-1.0,23,278,42,32,16,39.359442,16.033093
PARCO LEONARDO,REG,Sun,2.8178654292343386,2.0,99,862,219,64,25,41.79932,12.29543
