stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
MONSELICE,ICN,Tue,3.5833333333333335,1.0,5,24,7,7,5,45.246116,11.74789
PESARO,ICN,Tue,-0.92,-2.0,2,25,4,3,3,43.906014,12.904848
PESCARA,ICN,Tue,0.4507042253521127,-2.0,6,71,21,15,8,42.467789,14.205066
PISA CENTRALE,ICN,Tue,6.5625,1.0,4,48,11,8,5,43.70794,10.398183
PORDENONE,ICN,Tue,7.0,4.0,5,24,14,8,5,45.956281,12.654126
RIMINI,ICN,Tue,-2.0704225352112675,-4.0,6,71,15,13,7,44.064176,12.574093
ROMA TERMINI,ICN,Tue,1.2258064516129032,1.0,6,31,7,6,3,41.900636,12.502026
ROVIGO,ICN,Tue,3.625,0.0,5,24,10,8,5,45.076993,11.780892
S.BENEDETTO DEL TRONTO,ICN,Tue,-1.6666666666666667,-6.0,1,12,1,1,1,42.954386,13.882297
SIRACUSA,ICN,Tue,0.1,-5.0,3,20,4,3,2,37.068906,15.280896
TORINO LINGOTTO,ICN,Tue,3.028985507246377,1.0,6,69,17,10,7,45.0266,7.657469
TRANI,ICN,Tue,7.657894736842105,2.0,3,38,13,8,5,41.272693,16.417646
TREVISO C.,ICN,Tue,2.8333333333333335,0.0,5,24,6,5,4,45.659608,12.24614
TRIESTE CENTRALE,ICN,Tue,-0.8461538461538461,-2.0,1,13,2,2,0,45.657456,13.771873
TROPEA,ICN,Tue,2.4782608695652173,-1.0,2,23,4,3,2,38.672302,15.894568
VERCELLI,ICN,Tue,4.130434782608695,4.0,2,23,13,6,2,45.329909,8.416028
VIAREGGIO,ICN,Tue,11.391304347826088,-5.0,2,23,5,5,5,43.865947,10.257886
VILLA SAN GIOVANNI,ICN,Tue,6.806451612903226,0.0,7,62,22,16,13,38.216638,15.634336
ALESSANDRIA,ICN,Tue,5.852941176470588,3.0,6,68,29,22,10,44.909091,8.606498
ASCEA,ICN,Tue,6.666666666666667,0.0,2,12,3,3,1,40.140955,15.172626
ASTI,ICN,Tue,4.463768115942029,2.0,6,69,26,20,9,44.89479,8.208112
BARLETTA,ICN,Tue,5.845070422535211,2.0,6,71,22,16,9,41.315227,16.278867
CHIUSI C.T.,ICN,Tue,14.0,6.0,4,20,12,11,10,43.002466,11.957893
CODROIPO,ICN,Tue,6.291666666666667,3.0,5,24,12,11,5,45.9657,12.976543
CONEGLIANO,ICN,Tue,2.25,2.0,5,24,6,5,5,45.884706,12.298909
FASANO,ICN,Tue,1.1555555555555554,1.0,4,45,14,7,1,40.851753,17.3859
FOGGIA,ICN,Tue,3.1690140845070425,-2.0,6,71,16,14,9,41.466,15.555816
GROSSETO,ICN,Tue,5.645833333333333,-2.0,4,48,9,9,6,42.76728,11.1065
LIVORNO CENTRALE,ICN,Tue,10.479166666666666,0.0,4,48,14,12,8,43.55406,10.336593
MARATEA,ICN,Tue,6.333333333333333,2.0,2,12,2,2,2,39.995028,15.70975
MILAZZO,ICN,Tue,7.60655737704918,1.0,6,61,24,20,14,38.21195,15.244203
MODENA,ICN,Tue,6.081632653061225,4.0,5,49,28,19,11,44.654461,10.930373
MONOPOLI,ICN,Tue,1.9111111111111112,1.0,4,45,9,5,1,40.952017,17.292455
NOVARA,ICN,Tue,2.0869565217391304,3.0,2,23,11,3,1,45.451376,8.624895
OSTUNI,ICN,Tue,1.4444444444444444,1.0,4,45,16,10,2,40.752356,17.580809
PADOVA,ICN,Tue,-0.041666666666666664,-3.0,5,24,7,5,4,45.417846,11.880794
PALERMO CENTRALE,ICN,Tue,-0.38461538461538464,-12.0,3,26,5,5,4,38.109187,13.367515
PALMI,ICN,Tue,11.73913043478261,4.0,2,23,12,10,3,38.364914,15.84438
RICADI,ICN,Tue,3.1739130434782608,1.0,2,23,8,6,2,38.630676,15.839848
SAN SEVERO,ICN,Tue,4.0,-1.0,2,25,5,4,3,41.684512,15.392567
SAPRI,ICN,Tue,6.0,-1.0,4,35,15,12,11,40.078013,15.627204
SCALEA S.DOMENICA TALAO,ICN,Tue,9.085714285714285,4.0,4,35,20,14,10,39.8083,15.80139
TORINO P.NUOVA,ICN,Tue,3.5,1.0,4,50,15,10,7,45.060969,7.67747
VALLO DELLA LUC. CASTELNUOVO,ICN,Tue,7.25,1.0,2,12,3,2,1,40.233316,15.266511
VENEZIA MESTRE,ICN,Tue,3.9166666666666665,1.0,5,24,7,7,6,45.482123,12.232069
