stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
VIBO MARINA,ICN,Fri,8.0,3.0,2,18,8,7,6,38.713731,16.120199
AUGUSTA,ICN,Fri,2.9183673469387754,2.0,6,49,15,10,6,37.24334,15.218628
AVERSA,ICN,Fri,4.68,-1.0,2,25,10,8,2,40.973323,14.218578
BARCELLONA,ICN,Fri,5.032258064516129,1.0,6,62,20,18,13,38.14918,15.212499
BISCEGLIE,ICN,Fri,5.212121212121212,1.0,4,33,7,6,5,41.235445,16.499484
CASARSA,ICN,Fri,9.291666666666666,4.0,5,24,13,12,7,45.953002,12.8406
CASERTA,ICN,Fri,3.0,3.0,1,1,0,0,0,41.068655,14.328457
CESENA,ICN,Fri,0.6285714285714286,-3.0,3,35,8,5,3,44.145449,12.24964
CHIAVARI,ICN,Fri,7.976744186046512,1.0,4,43,16,12,8,44.315156,9.322464
CIVITAVECCHIA,ICN,Fri,9.813953488372093,4.0,4,43,23,17,6,42.088287,11.79815
GROSSETO,ICN,Fri,0.16279069767441862,-2.0,4,43,5,5,5,42.76728,11.1065
LA SPEZIA CENTRALE,ICN,Fri,-3.558139534883721,-9.0,4,43,5,5,3,44.11141,9.813906
LENTINI,ICN,Fri,3.7346938775510203,2.0,6,49,18,10,7,37.300916,14.99758
MOLFETTA,ICN,Fri,3.5757575757575757,1.0,4,33,7,6,4,41.196008,16.596793
MONOPOLI,ICN,Fri,3.488372093023256,2.0,5,43,15,8,2,40.952017,17.292455
MONSELICE,ICN,Fri,1.2083333333333333,-1.0,5,24,4,2,2,45.246116,11.74789
NOVARA,ICN,Fri,3.875,-1.0,2,24,9,8,5,45.451376,8.624895
OSTUNI,ICN,Fri,2.604651162790698,1.0,5,43,12,8,3,40.752356,17.580809
PALERMO CENTRALE,ICN,Fri,-10.857142857142858,-15.0,3,28,4,3,2,38.109187,13.367515
PESARO,ICN,Fri,-3.769230769230769,-3.0,2,26,1,0,0,43.906014,12.904848
PISCIOTTA PALINURO,ICN,Fri,5.416666666666667,3.0,2,12,6,6,2,40.091539,15.243601
REGGIO CALABRIA CENTRALE,ICN,Fri,5.125,1.0,1,8,3,2,1,38.103884,15.635844
S.BENEDETTO DEL TRONTO,ICN,Fri,-2.2,-2.0,1,10,3,0,0,42.954386,13.882297
SCALEA S.DOMENICA TALAO,ICN,Fri,10.4,5.0,4,30,18,13,9,39.8083,15.80139
SIRACUSA,ICN,Fri,-1.0555555555555556,-2.0,3,18,6,4,3,37.068906,15.280896
TERME EUGANEE-ABANO-MONTEGR.,ICN,Fri,3.0416666666666665,1.0,5,24,5,2,2,45.32744,11.79604
TORINO P.NUOVA,ICN,Fri,3.851063829787234,1.0,4,47,9,9,6,45.060969,7.67747
UDINE,ICN,Fri,8.041666666666666,2.0,5,24,10,8,7,46.055791,13.242003
VENEZIA MESTRE,ICN,Fri,3.4347826086956523,2.0,5,23,7,5,3,45.482123,12.232069
VERCELLI,ICN,Fri,5.5,2.0,2,24,10,9,4,45.329909,8.416028
VILLA SAN GIOVANNI,ICN,Fri,3.2363636363636363,0.0,7,55,18,15,11,38.216638,15.634336
VOGHERA,ICN,Fri,3.1904761904761907,5.0,2,21,12,8,2,44.9978,9.007942
AMANTEA,ICN,Fri,2.8,-2.0,4,30,13,10,7,39.134353,16.068448
