stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
RICCIONE,IC,Thu,2.511278195488722,0.0,11,133,37,30,15,43.999218,12.658549
SESTRI LEVANTE,IC,Thu,1.78125,1.0,21,256,82,55,18,44.27626,9.397651
SQUILLACE,IC,Thu,16.0,16.0,1,1,1,1,1,38.77705,16.570418
TAORMINA,IC,Thu,13.91044776119403,4.0,12,67,37,32,29,37.845429,15.282584
TARANTO,IC,Thu,4.787878787878788,-2.0,8,66,20,15,11,40.483727,17.224059
TELESE CERRETO,IC,Thu,7.625,6.0,2,24,18,13,6,41.211709,14.526165
TORTONA,IC,Thu,5.822429906542056,5.0,10,107,60,40,15,44.900126,8.861777
TRIESTE CENTRALE,IC,Thu,2.9285714285714284,0.0,2,14,1,1,1,45.657456,13.771873
VALLO DELLA LUC. CASTELNUOVO,IC,Thu,10.098901098901099,4.0,9,91,46,35,24,40.233316,15.266511
VILLA CASTELLI,IC,Thu,38.5,17.0,1,2,2,2,2,40.523377,17.476149
ALASSIO,IC,Thu,8.7,7.0,10,110,88,68,26,44.007889,8.17112
AMANTEA,IC,Thu,5.427272727272728,2.0,14,110,38,30,16,39.134353,16.068448
ANCONA,IC,Thu,5.005747126436781,1.0,19,174,65,56,32,43.607734,13.497665
AVERSA,IC,Thu,6.609589041095891,2.0,26,292,117,85,50,40.973323,14.218578
BORDIGHERA,IC,Thu,4.575342465753424,3.0,7,73,33,20,11,43.778313,7.663504
CAPACCIO ROCCADASPIDE,IC,Thu,4.205128205128205,1.0,3,39,13,8,5,40.454518,15.013551
CATANIA CENTRALE,IC,Thu,10.985074626865671,3.0,12,67,31,29,24,37.506211,15.099417
CATANZARO LIDO,IC,Thu,8.884615384615385,6.0,4,52,33,28,15,38.821788,16.612975
CERVIGNANO A.G.,IC,Thu,2.5641025641025643,0.0,3,39,6,5,2,45.823948,13.342866
CONEGLIANO,IC,Thu,-5.75,-7.0,3,4,0,0,0,45.884706,12.298909
CORIGLIANO CALABRO,IC,Thu,8.846153846153847,7.0,4,52,38,32,15,39.628223,16.514949
CROPANI,IC,Thu,11.442307692307692,8.0,4,52,47,42,18,38.921968,16.813562
FIRENZE CASTELLO,IC,Thu,32.0,25.0,1,2,2,2,2,43.819444,11.21838
FOLLONICA,IC,Thu,5.697916666666667,3.0,8,96,41,28,13,42.926687,10.755775
FRANCAVILLA FONTANA,IC,Thu,9.9375,4.0,3,16,10,5,2,40.523145,17.584714
FROSINONE,IC,Thu,6.434782608695652,10.0,2,23,12,12,11,41.625333,13.328728
GENOVA P.PRINCIPE,IC,Thu,2.5598958333333335,1.0,36,384,110,75,31,44.417784,8.9207
GIARRE RIPOSTO,IC,Thu,12.941176470588236,4.0,12,68,36,33,26,37.730346,15.193386
GIOIA DEL COLLE,IC,Thu,5.176470588235294,-2.0,4,17,5,3,3,40.796983,16.916569
GIUNCANO,IC,Thu,1.0,1.0,1,1,0,0,0,42.647802,12.637694
GORIZIA CENTRALE,IC,Thu,1.0,2.0,3,4,0,0,0,45.933047,13.60684
IMPERIA,IC,Thu,6.2792792792792795,5.0,10,111,72,48,18,43.88051,8.019182
JESI,IC,Thu,3.980392156862745,1.0,4,51,14,12,8,43.520164,13.251316
LATINA,IC,Thu,7.026845637583893,2.0,30,298,114,88,50,41.538372,12.945888
LENTINI,IC,Thu,13.294117647058824,6.0,12,68,40,35,22,37.300916,14.99758
LOCRI,IC,Thu,8.692307692307692,4.0,4,52,28,21,15,38.233154,16.264787
MASSA CENTRO,IC,Thu,4.76036866359447,3.0,18,217,104,65,23,44.023741,10.136041
MILANO LAMBRATE,IC,Thu,4.0,2.0,3,38,11,6,3,45.484933,9.237333
MOLFETTA,IC,Thu,6.76978417266187,4.0,14,139,75,46,22,41.196008,16.596793
MONTEROSSO,IC,Thu,2.07035175879397,1.0,16,199,48,27,12,44.145967,9.649009
ORBETELLO,IC,Thu,8.26086956521739,2.0,2,23,9,8,5,42.450615,11.248972
ORTE,IC,Thu,5.403314917127072,3.0,16,181,84,62,27,42.43728,12.408986
P.M.TORRICCHIO,IC,Thu,2.0,2.0,1,1,0,0,0,,
PARMA,IC,Thu,5.271604938271605,2.0,19,162,65,48,26,44.810203,10.32837
POLICORO TURSI,IC,Thu,7.7254901960784315,6.0,4,51,34,29,11,40.207304,16.688819
POLIGNANO A MARE,IC,Thu,11.130434782608695,6.0,2,23,13,12,8,40.990926,17.218676
PORDENONE,IC,Thu,1.5,1.0,3,4,0,0,0,45.956281,12.654126
PORTO S. GIORGIO FERMO,IC,Thu,5.377777777777778,4.0,11,135,70,52,27,43.17972,13.7975
PRATO CENTRALE,IC,Thu,2.9767441860465116,-2.0,13,129,43,39,25,43.878737,11.109252
RIMINI,IC,Thu,3.193103448275862,-1.0,17,145,41,34,18,44.064176,12.574093
ROMA CASILINA,IC,Thu,0.5,-6.0,2,2,1,1,0,41.87669,12.537297
ROSARNO,IC,Thu,4.62037037037037,1.0,13,108,36,24,13,38.488593,15.970149
S. MARGHERITA LIGURE PORTOFINO,IC,Thu,2.9673202614379086,2.0,12,153,47,38,13,44.33676,9.216673
S.BENEDETTO DEL TRONTO,IC,Thu,5.242647058823529,4.0,12,136,73,54,20,42.954386,13.882297
SALERNO,IC,Thu,6.2899159663865545,0.0,28,238,81,70,52,40.675137,14.772822
SAVONA,IC,Thu,4.6,3.0,10,110,45,33,15,44.306892,8.470259
SENIGALLIA,IC,Thu,4.2518518518518515,2.0,11,135,48,33,21,43.716277,13.221652
SIDERNO,IC,Thu,8.73076923076923,5.0,4,52,30,24,15,38.2708,16.302
SOVERATO,IC,Thu,7.423076923076923,5.0,4,52,32,24,12,38.684339,16.549416
TERMOLI,IC,Thu,5.675438596491228,4.0,11,114,62,44,24,42.000623,14.992805
TERONTOLA CORTONA,IC,Thu,6.215277777777778,3.0,15,144,62,43,26,43.210263,12.007906
TORINO P.NUOVA,IC,Thu,4.807017543859649,1.0,8,57,11,6,4,45.060969,7.67747
TREBISACCE,IC,Thu,7.384615384615385,5.0,4,52,34,22,9,39.865561,16.532173
TREVISO C.,IC,Thu,-0.5,-1.0,3,4,0,0,0,45.659608,12.24614
VAIRANO,IC,Thu,12.454545454545455,6.0,2,22,12,12,11,41.317446,14.104022
VERCELLI,IC,Thu,0.9285714285714286,1.0,3,28,6,3,1,45.329909,8.416028
VILLA SAN GIOVANNI,IC,Thu,6.489932885906041,0.0,21,149,52,41,31,38.216638,15.634336
VILLANOVA,IC,Thu,5.666666666666667,2.0,1,3,1,1,1,44.963159,7.947136
VOGHERA,IC,Thu,4.701834862385321,3.0,20,218,102,74,18,44.9978,9.007942
