shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_2_1,44.664402,8.899179,1154,172959.859
shp_2_1,44.664604,8.898856,1155,172993.938
shp_2_1,44.664764,8.898624,1156,173019.438
shp_2_1,44.664986,8.898346,1157,173052.516
shp_2_1,44.665756,8.897495,1158,173161.609
shp_2_1,44.66608,8.897176,1159,173205.844
shp_2_1,44.666496,8.896819,1160,173260.016
shp_2_1,44.666737,8.896639,1161,173290.375
shp_2_1,44.667004,8.896464,1162,173322.938
shp_2_1,44.667419,8.89623,1163,173373.047
shp_2_1,44.667812,8.896041,1164,173419.281
shp_2_1,44.668064,8.895935,1165,173448.234
shp_2_1,44.668308,8.895846,1166,173476.313
shp_2_1,44.66861,8.89576,1167,173510.781
shp_2_1,44.668884,8.895695,1168,173541.578
shp_2_1,44.669125,8.895651,1169,173568.766
shp_2_1,44.669491,8.89561,1170,173609.438
shp_2_1,44.669735,8.8956,1171,173636.75
shp_2_1,44.669979,8.895598,1172,173663.891
shp_2_1,44.670231,8.895608,1173,173691.75
shp_2_1,44.670494,8.895631,1174,173721.422
shp_2_1,44.670753,8.895668,1175,173750.188
shp_2_1,44.671074,8.895729,1176,173786.125
shp_2_1,44.671867,8.895947,1177,173876.344
shp_2_1,44.672428,8.896083,1178,173939.484
shp_2_1,44.672894,8.896178,1179,173991.922
shp_2_1,44.673199,8.896212,1180,174026.016
shp_2_1,44.673462,8.896218,1181,174055.531
shp_2_1,44.673805,8.896194,1182,174093.438
shp_2_1,44.67445,8.896114,1183,174165.594
shp_2_1,44.675903,8.895902,1184,174328.25
shp_2_1,44.681137,8.89511,1185,174914.328
shp_2_1,44.681713,8.895014,1186,174978.797
shp_2_1,44.68227,8.894948,1187,175040.906
shp_2_1,44.683266,8.894795,1188,175152.594
shp_2_1,44.683552,8.894743,1189,175184.625
shp_2_1,44.683777,8.894686,1190,175210.156
shp_2_1,44.684029,8.894606,1191,175238.875
shp_2_1,44.684284,8.894514,1192,175268.234
shp_2_1,44.684502,8.894419,1193,175293.781
shp_2_1,44.684704,8.89432,1194,175317.563
shp_2_1,44.684948,8.894187,1195,175346.766
shp_2_1,44.685574,8.893815,1196,175422.25
shp_2_1,44.68597,8.893545,1197,175471.281
shp_2_1,44.686272,8.893326,1198,175508.891
shp_2_1,44.686546,8.893105,1199,175544.125
shp_2_1,44.686813,8.892868,1200,175579.234
shp_2_1,44.687035,8.892646,1201,175609.672
shp_2_1,44.687286,8.89238,1202,175644.703
shp_2_1,44.687614,8.89201,1203,175691.656
shp_2_1,44.687923,8.891646,1204,175736.359
shp_2_1,44.688099,8.891458,1205,175761.031
shp_2_1,44.688709,8.890845,1206,175844.406
shp_2_1,44.690845,8.888067,1207,176168.359
shp_2_1,44.691177,8.887613,1208,176219.75
shp_2_1,44.691544,8.887053,1209,176279.922
shp_2_1,44.691986,8.886296,1210,176357.438
shp_2_1,44.693615,8.883409,1211,176649.391
shp_2_1,44.696819,8.877547,1212,177234.516
shp_2_1,44.697975,8.875457,1213,177443.859
shp_2_1,44.698811,8.873975,1214,177593.656
shp_2_1,44.699741,8.872367,1215,177757.844
shp_2_1,44.700195,8.871655,1216,177833.375
shp_2_1,44.700695,8.870973,1217,177911.0
shp_2_1,44.701065,8.870506,1218,177966.125
shp_2_1,44.701214,8.870329,1219,177987.813
shp_2_1,44.701756,8.86975,1220,178063.813
shp_2_1,44.705238,8.866664,1221,178521.734
shp_2_1,44.705776,8.86622,1222,178591.266
shp_2_1,44.706207,8.865914,1223,178644.922
shp_2_1,44.706676,8.865623,1224,178702.016
shp_2_1,44.707119,8.865395,1225,178754.656
shp_2_1,44.707642,8.86517,1226,178815.188
shp_2_1,44.708199,8.864979,1227,178879.063
shp_2_1,44.708717,8.864852,1228,178937.672
shp_2_1,44.70932,8.86475,1229,179005.25
shp_2_1,44.709667,8.864715,1230,179044.344
shp_2_1,44.713032,8.864498,1231,179419.063
shp_2_1,44.713562,8.864471,1232,179477.969
shp_2_1,44.713879,8.864445,1233,179513.594
shp_2_1,44.714504,8.86443,1234,179582.984
shp_2_1,44.714981,8.864444,1235,179636.297
shp_2_1,44.715374,8.864474,1236,179680.0
shp_2_1,44.71582,8.864526,1237,179729.75
shp_2_1,44.716331,8.864618,1238,179787.125
shp_2_1,44.716816,8.864718,1239,179841.594
shp_2_1,44.71735,8.864841,1240,179902.0
shp_2_1,44.71983,8.86538,1241,180181.141
shp_2_1,44.723392,8.866182,1242,180583.125
shp_2_1,44.734489,8.86865,1243,181833.516
shp_2_1,44.734962,8.868735,1244,181886.609
shp_2_1,44.735519,8.868814,1245,181949.109
shp_2_1,44.73621,8.868849,1246,182025.75
shp_2_1,44.737057,8.868863,1247,182120.344
shp_2_1,44.737537,8.868834,1248,182173.844
shp_2_1,44.737999,8.868784,1249,182225.141
shp_2_1,44.738415,8.868729,1250,182271.719
shp_2_1,44.738728,8.868676,1251,182306.969
shp_2_1,44.739178,8.868579,1252,182357.594
shp_2_1,44.739655,8.868463,1253,182411.313
shp_2_1,44.740059,8.868339,1254,182457.469
shp_2_1,44.740559,8.868172,1255,182514.641
shp_2_1,44.741024,8.867981,1256,182568.547
shp_2_1,44.741592,8.867728,1257,182634.938
shp_2_1,44.741985,8.86754,1258,182681.141
shp_2_1,44.74279,8.867103,1259,182777.188
shp_2_1,44.743881,8.866451,1260,182909.016
shp_2_1,44.745373,8.86558,1261,183088.938
shp_2_1,44.756088,8.858967,1262,184391.188
shp_2_1,44.756824,8.858589,1263,184478.344
shp_2_1,44.757492,8.85837,1264,184554.906
shp_2_1,44.758102,8.858224,1265,184623.797
shp_2_1,44.75864,8.858136,1266,184684.109
shp_2_1,44.759029,8.858088,1267,184727.266
shp_2_1,44.759541,8.858068,1268,184784.375
shp_2_1,44.760056,8.858075,1269,184841.734
shp_2_1,44.760521,8.858123,1270,184893.641
shp_2_1,44.760998,8.858211,1271,184947.391
shp_2_1,44.761349,8.858296,1272,184986.75
shp_2_1,44.761841,8.858459999999999,1273,185043.266
shp_2_1,44.762314,8.858665,1274,185098.391
shp_2_1,44.762623,8.858819,1275,185134.531
shp_2_1,44.76519,8.86021,1276,185440.781
shp_2_1,44.7715,8.863747,1277,186196.766
shp_2_1,44.772469,8.864279,1278,186312.781
shp_2_1,44.773006,8.864517,1279,186375.234
shp_2_1,44.773499,8.864708,1280,186432.078
shp_2_1,44.773964,8.864848,1281,186485.406
shp_2_1,44.774559000000004,8.864992,1282,186552.234
shp_2_1,44.77507,8.86507,1283,186609.641
shp_2_1,44.775673,8.865127,1284,186676.766
shp_2_1,44.77618,8.865133,1285,186733.375
shp_2_1,44.776779,8.865101,1286,186800.109
shp_2_1,44.77729,8.865046,1287,186857.0
shp_2_1,44.777981,8.864983,1288,186934.234
shp_2_1,44.788021,8.863935,1289,188054.953
shp_2_1,44.788574,8.863894,1290,188116.766
shp_2_1,44.789101,8.863887,1291,188175.047
shp_2_1,44.789818,8.863922,1292,188255.125
shp_2_1,44.790398,8.863983,1293,188320.0
shp_2_1,44.792713,8.864179,1294,188578.063
shp_2_1,44.793343,8.864194,1295,188648.281
shp_2_1,44.79401,8.864161,1296,188722.5
shp_2_1,44.79454,8.864088,1297,188781.641
shp_2_1,44.79501,8.863968,1298,188835.063
shp_2_1,44.795391,8.863853,1299,188878.313
shp_2_1,44.796001,8.863622,1300,188948.578
shp_2_1,44.796547,8.863358,1301,189012.969
shp_2_1,44.810848,8.855494,1302,190721.828
shp_2_1,44.811596,8.8551,1303,190810.453
shp_2_1,44.81216,8.854818,1304,190877.438
shp_2_1,44.812679,8.854599,1305,190937.641
shp_2_1,44.813126,8.854451,1306,190988.688
shp_2_1,44.813732,8.854303,1307,191056.953
shp_2_1,44.814285,8.854221,1308,191119.016
shp_2_1,44.814846,8.854177,1309,191181.672
shp_2_1,44.816124,8.854102,1310,191324.109
shp_2_1,44.818264,8.854009,1311,191562.453
shp_2_1,44.818707,8.853983,1312,191611.516
shp_2_1,44.819283,8.853933,1313,191676.031
shp_2_1,44.819767,8.853862,1314,191730.266
shp_2_1,44.820232,8.853751,1315,191782.641
shp_2_1,44.820724,8.853609,1316,191838.344
shp_2_1,44.821224,8.853427,1317,191895.813
shp_2_1,44.821732,8.853199,1318,191955.438
shp_2_1,44.825912,8.851125,1319,192448.781
shp_2_1,44.826363,8.850914,1320,192501.516
shp_2_1,44.826855,8.850719,1321,192558.359
shp_2_1,44.827267,8.850588,1322,192605.219
shp_2_1,44.827797,8.850451,1323,192665.281
shp_2_1,44.828285,8.850377,1324,192720.141
shp_2_1,44.828876,8.850351,1325,192785.844
shp_2_1,44.829388,8.850369,1326,192842.766
shp_2_1,44.830101,8.850445,1327,192922.297
shp_2_1,44.841705,8.852085,1328,194220.906
shp_2_1,44.846107,8.852699,1329,194713.188
shp_2_1,44.853844,8.85381,1330,195578.969
shp_2_1,44.854492,8.853891,1331,195651.391
shp_2_1,44.85498,8.853934,1332,195705.688
shp_2_1,44.85556,8.853938,1333,195770.094
shp_2_1,44.856186,8.853933,1334,195840.063
shp_2_1,44.856861,8.853913,1335,195915.234
shp_2_1,44.864166,8.853599,1336,196728.563
shp_2_1,44.868603,8.85342,1337,197222.609
shp_2_1,44.868984,8.853394,1338,197265.047
shp_2_1,44.869446,8.853386,1339,197316.438
shp_2_1,44.877529,8.853054,1340,198216.875
shp_2_1,44.878723,8.852996,1341,198349.75
shp_2_1,44.881809,8.852871,1342,198693.719
shp_2_1,44.883877,8.852798,1343,198923.813
shp_2_1,44.890057,8.852535,1344,199611.969
shp_2_1,44.890617,8.85252,1345,199674.391
shp_2_1,44.891075,8.852551,1346,199725.484
shp_2_1,44.891567,8.852624,1347,199780.625
shp_2_1,44.891983,8.852709,1348,199827.234
shp_2_1,44.892441,8.852851,1349,199879.453
shp_2_1,44.892891,8.853023,1350,199931.547
shp_2_1,44.893353,8.853225,1351,199985.141
shp_2_1,44.893826,8.853489,1352,200041.859
shp_2_1,44.894512,8.853928,1353,200125.828
shp_2_1,44.894833,8.854157,1354,200165.578
shp_2_1,44.895306,8.854558,1355,200227.109
shp_2_1,44.895615,8.854855,1356,200268.563
shp_2_1,44.896046,8.855305,1357,200328.391
shp_2_1,44.896309,8.855631,1358,200367.453
shp_2_1,44.89661,8.856016,1359,200412.516
shp_2_1,44.896931,8.856483,1360,200463.891
shp_2_1,44.897713,8.857702,1361,200593.453
shp_2_1,44.898708,8.859493,1362,200773.109
shp_2_1,44.899551,8.860946,1363,200921.281
shp_2_1,44.901489,8.864409,1364,201269.234
shp_2_1,44.902092,8.865531,1365,201380.125
shp_2_1,44.902172,8.86567,1366,201394.484
shp_2_1,44.90239,8.865989,1367,201429.328
shp_2_1,44.902493,8.866151,1368,201446.313
shp_2_1,44.903183,8.867472,1369,201575.875
shp_2_1,44.903595,8.868237,1370,201651.563
shp_2_1,44.9039,8.868766,1371,201705.469
shp_2_1,44.904369,8.86948,1372,201782.266
shp_2_1,44.905159,8.870636,1373,201908.922
shp_2_1,44.90649,8.872557,1374,202120.875
shp_2_1,44.907333,8.873701,1375,202251.047
shp_2_1,44.908241,8.874873,1376,202387.781
shp_2_1,44.908756,8.875511,1377,202464.109
shp_2_1,44.90918,8.87602,1378,202526.125
shp_2_1,44.910217,8.87722,1379,202675.234
shp_2_1,44.911171,8.878259,1380,202809.406
shp_2_1,44.916431,8.883648,1381,203532.813
shp_2_1,44.921532,8.888763,1382,204229.172
shp_2_1,44.926464,8.89375,1383,204904.594
shp_2_1,44.931355,8.898734,1384,205575.891
shp_2_1,44.936527,8.903956,1385,206283.688
shp_2_1,44.954037,8.921699,1386,208682.078
shp_2_1,44.95533,8.923035,1387,208860.656
shp_2_1,44.956955,8.924678,1388,209083.109
shp_2_1,44.958248,8.926001,1389,209260.844
shp_2_1,44.959553,8.927319,1390,209439.375
shp_2_1,44.960526,8.928277,1391,209571.391
shp_2_1,44.962055,8.929815,1392,209780.125
shp_2_1,44.962437,8.930217,1393,209833.297
shp_2_1,44.963718,8.931519,1394,210008.688
shp_2_1,44.965027,8.932805,1395,210186.25
shp_2_1,44.965439,8.933237,1396,210243.359
shp_2_1,44.965824,8.933699,1397,210299.766
shp_2_1,44.966221,8.934208,1398,210359.203
shp_2_1,44.966694,8.934911,1399,210435.594
shp_2_1,44.96701,8.935443,1400,210490.422
shp_2_1,44.967323,8.936015,1401,210547.422
shp_2_1,44.967743,8.93685,1402,210628.016
shp_2_1,44.968952,8.939451,1403,210873.203
shp_2_1,44.972919,8.947831,1404,211667.266
shp_2_1,44.973011,8.948009,1405,211684.516
shp_2_1,44.974407,8.950962,1406,211964.391
shp_2_1,44.977455,8.957419,1407,212575.719
shp_2_1,44.979752,8.962299,1408,213037.063
shp_2_1,44.980927,8.964759,1409,213270.953
shp_2_1,44.985176,8.973794,1410,214125.156
shp_2_1,44.986557,8.976686,1411,214399.844
shp_2_1,44.988007,8.979777,1412,214691.969
shp_2_1,44.98951,8.982946,1413,214992.422
shp_2_1,44.990326,8.984703,1414,215157.875
shp_2_1,44.993252,8.990896,1415,215744.25
shp_2_1,44.993572,8.991631,1416,215812.031
shp_2_1,44.99469,8.994364,1417,216060.703
shp_2_1,44.995102,8.995439,1418,216156.813
shp_2_1,44.995232,8.995823,1419,216190.484
shp_2_1,44.995567,8.996887,1420,216282.109
shp_2_1,44.995968,8.998282,1421,216400.703
shp_2_1,44.996181,8.999044,1422,216465.125
shp_2_1,44.996372,8.99985,1423,216532.031
shp_2_1,44.997246,9.004067,1424,216877.969
shp_2_1,44.997368,9.004755,1425,216933.859
shp_2_1,44.9977,9.006344,1426,217064.219
shp_2_1,44.997925,9.007538,1427,217161.453
shp_2_1,44.997986,9.007912,1428,217191.688
shp_2_1,44.997986,9.007912,1429,217191.688
shp_2_1,44.998608,9.011744,1430,217501.188
shp_2_1,44.998699,9.012343,1431,217549.484
shp_2_1,44.99881,9.013143,1432,217613.547
shp_2_1,44.998978,9.014555,1433,217726.344
shp_2_1,44.999058,9.015114,1434,217771.234
shp_2_1,44.99947,9.017644,1435,217975.641
shp_2_1,44.99955,9.018032,1436,218007.375
shp_2_1,44.999641,9.018398,1437,218038.031
shp_2_1,44.999752,9.018763,1438,218069.234
shp_2_1,44.999866,9.019065,1439,218096.219
shp_2_1,45.000011,9.019384,1440,218126.031
shp_2_1,45.000145,9.019647,1441,218151.484
shp_2_1,45.000324,9.019959,1442,218183.125
shp_2_1,45.000568,9.020318,1443,218222.203
shp_2_1,45.000801,9.020598,1444,218256.391
shp_2_1,45.000996,9.020797,1445,218283.188
shp_2_1,45.001286,9.021069,1446,218321.875
shp_2_1,45.001522,9.021248,1447,218351.688
shp_2_1,45.001839,9.021451,1448,218390.516
shp_2_1,45.002472,9.021838,1449,218467.078
shp_2_1,45.002811,9.022069,1450,218509.203
shp_2_1,45.003136,9.022306,1451,218549.922
shp_2_1,45.003666,9.022717,1452,218617.031
shp_2_1,45.003948,9.022981,1453,218654.734
shp_2_1,45.007526,9.026561,1454,219142.75
shp_2_1,45.014572,9.033635,1455,220104.484
shp_2_1,45.020889,9.039967,1456,220966.25
shp_2_1,45.022007,9.04107,1457,221118.016
shp_2_1,45.032696,9.051808,1458,222577.281
shp_2_1,45.037415,9.056521,1459,223220.094
shp_2_1,45.041161,9.060286,1460,223731.641
shp_2_1,45.042412,9.061531,1461,223902.125
shp_2_1,45.043365,9.062498,1462,224032.594
shp_2_1,45.044067,9.06319,1463,224127.734
shp_2_1,45.048805,9.067952,1464,224774.656
shp_2_1,45.049324,9.068498,1465,224846.781
shp_2_1,45.054077,9.073277,1466,225495.594
shp_2_1,45.055325,9.074471,1467,225663.359
shp_2_1,45.058567,9.078134,1468,226124.891
shp_2_1,45.061844,9.081967,1469,226598.375
shp_2_1,45.064106,9.084622,1470,226925.297
shp_2_1,45.066673,9.087609,1471,227295.328
shp_2_1,45.068237,9.089442,1472,227521.328
shp_2_1,45.074432,9.096666,1473,228414.688
shp_2_1,45.079185,9.102279,1474,229103.531
shp_2_1,45.084972,9.109076,1475,229940.625
shp_2_1,45.086292,9.110652,1476,230132.75
shp_2_1,45.087738,9.112301,1477,230339.328
shp_2_1,45.088493,9.11307,1478,230442.906
shp_2_1,45.089252,9.113744,1479,230542.484
shp_2_1,45.089916,9.114235,1480,230625.813
shp_2_1,45.090199,9.114436,1481,230661.078
shp_2_1,45.090935,9.114912,1482,230751.281
shp_2_1,45.091568,9.115245,1483,230826.328
shp_2_1,45.092022,9.115448,1484,230879.281
shp_2_1,45.092796,9.115746,1485,230968.641
shp_2_1,45.093498,9.11596,1486,231048.656
shp_2_1,45.094151,9.116104,1487,231122.047
shp_2_1,45.094799,9.116223,1488,231194.828
shp_2_1,45.095478,9.116275,1489,231270.563
shp_2_1,45.096115,9.116294,1490,231341.609
shp_2_1,45.096916,9.116257,1491,231430.953
shp_2_1,45.097916,9.116126,1492,231542.688
shp_2_1,45.103039,9.115391,1493,232115.609
shp_2_1,45.103424,9.115349,1494,232158.641
shp_2_1,45.11026,9.114378,1495,232923.469
shp_2_1,45.110966,9.114264,1496,233002.578
shp_2_1,45.111706,9.114169,1497,233085.219
shp_2_1,45.123962,9.112395,1498,234456.984
shp_2_1,45.12566,9.112211,1499,234646.281
shp_2_1,45.128853,9.112082,1500,235002.172
shp_2_1,45.13121,9.112209,1501,235264.406
shp_2_1,45.132992,9.112434,1502,235463.859
shp_2_1,45.136021,9.11308,1503,235804.688
shp_2_1,45.162495,9.119745,1504,238797.969
shp_2_1,45.163513,9.120067,1505,238913.875
shp_2_1,45.16465,9.120471,1506,239044.484
shp_2_1,45.165764,9.120906,1507,239173.125
shp_2_1,45.166695,9.121322,1508,239281.641
shp_2_1,45.16753,9.121731,1509,239380.188
shp_2_1,45.168667,9.122348,1510,239515.5
shp_2_1,45.170345,9.123354,1511,239718.438
shp_2_1,45.172215,9.124637,1512,239949.422
shp_2_1,45.172855,9.125098,1513,240029.422
shp_2_1,45.17347,9.125601,1514,240108.359
shp_2_1,45.174438,9.126438,1515,240235.0
shp_2_1,45.176083,9.127978,1516,240454.25
shp_2_1,45.176914,9.128793,1517,240566.828
shp_2_1,45.18158,9.133748,1518,241215.359
shp_2_1,45.182438,9.134577,1519,241330.953
shp_2_1,45.184971,9.13696,1520,241669.25
shp_2_1,45.185143,9.137141,1521,241693.219
shp_2_1,45.185322,9.137341,1522,241718.5
shp_2_1,45.185524,9.137587,1523,241748.047
shp_2_1,45.185711,9.137836,1524,241776.719
shp_2_1,45.185871,9.13807,1525,241802.422
shp_2_1,45.186214,9.138609,1526,241859.203
shp_2_1,45.186367,9.138877,1527,241886.375
shp_2_1,45.186527,9.139172,1528,241915.453
shp_2_1,45.186665,9.139465,1529,241943.281
shp_2_1,45.186871,9.139943,1530,241987.031
shp_2_1,45.187176,9.140791,1531,242061.781
shp_2_1,45.187431,9.141528,1532,242126.391
shp_2_1,45.187576,9.141917,1533,242160.859
shp_2_1,45.187778,9.142357,1534,242202.109
shp_2_1,45.187878,9.142602,1535,242224.125
shp_2_1,45.187977,9.142802,1536,242243.438
shp_2_1,45.188049,9.142928,1537,242256.031
shp_2_1,45.188274,9.143275,1538,242293.172
shp_2_1,45.188549,9.143728,1539,242340.172
shp_2_1,45.189743,9.145771,1540,242548.359
shp_2_1,45.18988,9.145969,1541,242570.063
shp_2_1,45.190182,9.146339,1542,242614.344
shp_2_1,45.190182,9.146339,1543,242614.344
shp_2_1,45.190575,9.146818,1544,242671.938
shp_2_1,45.190735,9.147052,1545,242697.688
shp_2_1,45.190918,9.147288,1546,242725.094
shp_2_1,45.191288,9.147717,1547,242778.5
shp_2_1,45.192116,9.148731,1548,242900.094
shp_2_1,45.192665,9.149394,1549,242980.406
shp_2_1,45.193176,9.149989,1550,243054.125
shp_2_1,45.193336,9.150152,1551,243075.969
shp_2_1,45.19355,9.150341,1552,243104.016
shp_2_1,45.193954,9.150784,1553,243160.75
shp_2_1,45.194214,9.150994,1554,243194.172
shp_2_1,45.194996,9.151438,1555,243287.922
shp_2_1,45.195457,9.151662,1556,243341.984
shp_2_1,45.195938,9.151803,1557,243396.797
shp_2_1,45.196289,9.151845,1558,243436.156
shp_2_1,45.196754,9.151868,1559,243488.0
shp_2_1,45.197224,9.151813,1560,243540.375
shp_2_1,45.198017,9.151611,1561,243630.047
shp_2_1,45.198547,9.151404,1562,243690.984
shp_2_1,45.200077,9.150831,1563,243867.359
shp_2_1,45.201286,9.150366,1564,244006.859
shp_2_1,45.20295,9.149774,1565,244197.797
shp_2_1,45.203236,9.149692,1566,244230.344
shp_2_1,45.203529,9.149622,1567,244263.281
shp_2_1,45.204132,9.149545,1568,244330.5
shp_2_1,45.204712,9.149511,1569,244395.391
shp_2_1,45.205025,9.149522,1570,244430.297
shp_2_1,45.205425,9.149546,1571,244474.672
shp_2_1,45.205776,9.149598,1572,244513.813
shp_2_1,45.207428,9.149965,1573,244700.203
shp_2_1,45.208134,9.150052,1574,244779.156
shp_2_1,45.214935,9.150665,1575,245537.656
shp_2_1,45.230503,9.15202,1576,247273.813
shp_2_1,45.232094,9.152147,1577,247451.375
shp_2_1,45.236252,9.152505,1578,247915.172
shp_2_1,45.237759,9.152642,1579,248083.031
shp_2_1,45.243137,9.153099,1580,248682.906
shp_2_1,45.245396,9.153303,1581,248934.594
shp_2_1,45.246758,9.153408,1582,249086.672
shp_2_1,45.255733,9.154195,1583,250087.5
shp_2_1,45.256184,9.154269,1584,250138.266
shp_2_1,45.256851,9.154409,1585,250213.125
shp_2_1,45.257187,9.154502,1586,250251.484
shp_2_1,45.257504,9.154621,1587,250287.625
shp_2_1,45.258068,9.154876,1588,250353.641
shp_2_1,45.258549,9.155136,1589,250410.891
shp_2_1,45.260651,9.156333,1590,250663.188
shp_2_1,45.264565,9.158599,1591,251133.391
shp_2_1,45.269085,9.16118,1592,251676.031
shp_2_1,45.271111,9.16235,1593,251919.344
shp_2_1,45.272315999999996,9.163026,1594,252063.578
shp_2_1,45.286572,9.1712,1595,253774.844
shp_2_1,45.29921,9.178464,1596,255292.469
shp_2_1,45.311817,9.185677,1597,256804.875
shp_2_1,45.323074,9.192151,1598,258156.891
shp_2_1,45.331882,9.197194,1599,259213.656
shp_2_1,45.333252,9.198053,1600,259380.313
shp_2_1,45.333641,9.198318,1601,259428.516
shp_2_1,45.334019,9.198595,1602,259475.594
shp_2_1,45.334759,9.199186,1603,259570.25
shp_2_1,45.336117,9.200402,1604,259748.766
shp_2_1,45.337482,9.201601,1605,259927.359
shp_2_1,45.344559,9.207884,1606,260855.906
shp_2_1,45.346024,9.209166,1607,261047.344
shp_2_1,45.346447,9.209522,1608,261102.125
shp_2_1,45.347099,9.210135,1609,261189.359
shp_2_1,45.349186,9.211987,1610,261462.922
shp_2_1,45.354065,9.216303,1611,262102.531
shp_2_1,45.358768,9.220507,1612,262720.781
shp_2_1,45.36256,9.223842,1613,263216.969
shp_2_1,45.365353,9.226356,1614,263584.844
shp_2_1,45.366177,9.227062,1615,263691.781
shp_2_1,45.366798,9.227548,1616,263771.031
shp_2_1,45.367207,9.22782,1617,263821.188
shp_2_1,45.367607,9.228059,1618,263869.313
shp_2_1,45.368187,9.228332,1619,263937.25
shp_2_1,45.368748,9.228571,1620,264002.5
shp_2_1,45.369095,9.228675,1621,264042.031
shp_2_1,45.369427,9.228763,1622,264079.563
shp_2_1,45.370094,9.228898,1623,264154.781
shp_2_1,45.373486,9.229499,1624,264535.219
shp_2_1,45.376156,9.229957,1625,264834.719
shp_2_1,45.376766,9.230074,1626,264902.938
shp_2_1,45.384987,9.231548,1627,265825.531
shp_2_1,45.387192,9.231952,1628,266073.0
shp_2_1,45.390213,9.232474,1629,266411.906
shp_2_1,45.392788,9.232949,1630,266700.719
shp_2_1,45.395554,9.233447,1631,267011.344
shp_2_1,45.396931,9.233729,1632,267166.063
shp_2_1,45.397598,9.233926,1633,267242.031
shp_2_1,45.398258,9.234137,1634,267317.375
shp_2_1,45.398769,9.234335,1635,267376.344
shp_2_1,45.399246,9.234549,1636,267431.938
shp_2_1,45.399933,9.234891,1637,267512.969
shp_2_1,45.400593,9.235241,1638,267591.375
shp_2_1,45.401165,9.235598,1639,267660.656
shp_2_1,45.401703,9.235952,1640,267726.625
shp_2_1,45.402264,9.236373,1641,267797.438
shp_2_1,45.402786,9.236779,1642,267863.781
shp_2_1,45.40361,9.237508,1643,267971.563
shp_2_1,45.404705,9.238526,1644,268117.281
shp_2_1,45.406445,9.240239,1645,268352.719
shp_2_1,45.408195,9.241942,1646,268588.719
shp_2_1,45.409172,9.242871,1647,268719.188
shp_2_1,45.409679,9.243305,1648,268785.0
shp_2_1,45.410183,9.243692,1649,268848.969
shp_2_1,45.410831,9.244106,1650,268927.844
shp_2_1,45.411293,9.244367,1651,268983.406
shp_2_1,45.411747,9.244593,1652,269036.813
shp_2_1,45.412563,9.244919,1653,269131.094
shp_2_1,45.412895,9.245011,1654,269168.813
shp_2_1,45.413345,9.245122,1655,269219.594
shp_2_1,45.413979,9.245237,1656,269290.656
shp_2_1,45.414436,9.245279,1657,269341.969
shp_2_1,45.415726,9.245348,1658,269485.563
shp_2_1,45.420582,9.245535,1659,270026.438
shp_2_1,45.421021,9.245514,1660,270075.094
shp_2_1,45.421253,9.245484,1661,270100.969
shp_2_1,45.421619,9.245414,1662,270142.313
shp_2_1,45.42197,9.245313,1663,270182.219
shp_2_1,45.422276,9.245194,1664,270217.406
shp_2_1,45.422466,9.245108,1665,270239.531
shp_2_1,45.422649,9.245012,1666,270261.125
shp_2_1,45.424538,9.243793,1667,270492.0
shp_2_1,45.426163,9.242729,1668,270691.125
shp_2_1,45.427189,9.242035,1669,270817.75
shp_2_1,45.428085,9.241465,1670,270926.719
shp_2_1,45.428509,9.241205,1671,270978.063
shp_2_1,45.428997,9.240934,1672,271036.438
shp_2_1,45.429264,9.240803,1673,271068.031
shp_2_1,45.429733,9.240601,1674,271122.656
shp_2_1,45.429996,9.240497,1675,271152.969
shp_2_1,45.43116,9.240073,1676,271286.781
shp_2_1,45.432186,9.239686,1677,271404.594
shp_2_1,45.433582,9.239212,1678,271564.375
shp_2_1,45.433582,9.239212,1679,271564.375
shp_2_1,45.434563,9.238861,1680,271676.969
shp_2_1,45.437164,9.237909,1681,271976.281
shp_2_1,45.437817,9.237662,1682,272051.094
shp_2_1,45.438599,9.237344,1683,272141.813
shp_2_1,45.439091,9.237161,1684,272198.406
shp_2_1,45.439987,9.236793,1685,272302.188
shp_2_1,45.441311,9.2363,1686,272454.531
shp_2_1,45.442039,9.235959,1687,272539.75
shp_2_1,45.442276,9.235876,1688,272567.125
shp_2_1,45.442936,9.235591,1689,272643.781
shp_2_1,45.44455,9.23499,1690,272829.531
shp_2_1,45.444965,9.234873,1691,272876.625
shp_2_1,45.445251,9.234812,1692,272908.719
shp_2_1,45.445545,9.234774,1693,272941.438
shp_2_1,45.445728,9.234758,1694,272962.0
shp_2_1,45.44593,9.234755,1695,272984.313
shp_2_1,45.446098,9.234759,1696,273003.281
shp_2_1,45.446266,9.234775,1697,273021.844
shp_2_1,45.446552,9.234817,1698,273053.75
shp_2_1,45.446735,9.234854,1699,273074.594
shp_2_1,45.446899,9.234898,1700,273093.25
shp_2_1,45.447193,9.234993,1701,273126.781
shp_2_1,45.447578,9.23516,1702,273171.531
shp_2_1,45.447742,9.235244,1703,273190.719
shp_2_1,45.447987,9.235389,1704,273220.406
shp_2_1,45.449123,9.236152,1705,273360.344
shp_2_1,45.449406,9.236326,1706,273394.5
shp_2_1,45.449791,9.236524,1707,273440.219
shp_2_1,45.449921,9.23658,1708,273454.938
shp_2_1,45.450211,9.236687,1709,273488.563
shp_2_1,45.450478,9.236763,1710,273518.781
